2	gene	3752986	3755177	ENSMUSG00000085205
2	gene	20921860	20931389	ENSMUSG00000085206
11	gene	119935803	119942698	ENSMUSG00000085207
11	gene	86201370	86304443	ENSMUSG00000085208
4	gene	92528551	92548304	ENSMUSG00000085209
10	gene	7780185	7781357	ENSMUSG00000085211
4	gene	150566869	150568544	ENSMUSG00000085213
4	gene	84042039	84044879	ENSMUSG00000085217
2	gene	106642914	106650364	ENSMUSG00000085218
13	gene	22691299	22714987	ENSMUSG00000085221
2	gene	114854093	115043972	ENSMUSG00000085222
4	gene	62705981	62725737	ENSMUSG00000085223
2	gene	31633453	31640589	ENSMUSG00000085224
2	gene	170576054	170578424	ENSMUSG00000085225
X	gene	134625058	134625744	ENSMUSG00000085226
5	gene	138264043	138266661	ENSMUSG00000085227
7	gene	144469533	144469993	ENSMUSG00000085228
11	gene	106126336	106127351	ENSMUSG00000085229
11	gene	71429828	71436180	ENSMUSG00000085230
11	gene	5495192	5495446	ENSMUSG00000085232
5	gene	32507184	32651065	ENSMUSG00000085234
11	gene	83817682	83849493	ENSMUSG00000085235
7	gene	84689640	84779053	ENSMUSG00000085236
5	gene	148948897	148996566	ENSMUSG00000085237
6	gene	146657218	146665403	ENSMUSG00000085238
11	gene	43579602	43581116	ENSMUSG00000085239
11	gene	33695894	33697908	ENSMUSG00000085240
4	gene	132348014	132353686	ENSMUSG00000085241
11	gene	96766802	96768269	ENSMUSG00000085242
3	gene	100100684	100106895	ENSMUSG00000085244
11	gene	107410390	107413549	ENSMUSG00000085245
11	gene	88356291	88363947	ENSMUSG00000085246
2	gene	135169573	135215616	ENSMUSG00000085247
1	gene	61301909	61307746	ENSMUSG00000085248
3	gene	94658961	94660115	ENSMUSG00000085250
11	gene	71739397	71740466	ENSMUSG00000085251
2	gene	72703510	72729468	ENSMUSG00000085252
9	gene	9236288	9260883	ENSMUSG00000085253
8	gene	58699846	58700787	ENSMUSG00000085254
11	gene	106065077	106066305	ENSMUSG00000085255
4	gene	109976738	109977813	ENSMUSG00000085256
2	gene	11036873	11060129	ENSMUSG00000085257
11	gene	59946889	59948142	ENSMUSG00000085260
2	gene	92483926	92529809	ENSMUSG00000085261
11	gene	97048691	97051432	ENSMUSG00000085262
4	gene	124890888	124894782	ENSMUSG00000085263
6	gene	17206823	17385604	ENSMUSG00000085264
7	gene	50517309	50575971	ENSMUSG00000085265
2	gene	168148017	168153533	ENSMUSG00000085267
5	gene	100670859	100678105	ENSMUSG00000085269
5	gene	111734284	111761725	ENSMUSG00000085271
7	gene	4965260	4971168	ENSMUSG00000085272
2	gene	165857684	165859034	ENSMUSG00000085274
2	gene	30534729	30539022	ENSMUSG00000085275
13	gene	42868338	42869602	ENSMUSG00000085276
2	gene	77314751	77317035	ENSMUSG00000085277
4	gene	117883621	117885995	ENSMUSG00000085278
16	gene	90983907	90987237	ENSMUSG00000085279
1	gene	38307902	38311930	ENSMUSG00000085280
2	gene	14811848	14812538	ENSMUSG00000085281
10	gene	105573953	105583874	ENSMUSG00000085282
X	gene	71439714	71469851	ENSMUSG00000085284
19	gene	6645687	6647172	ENSMUSG00000085285
4	gene	149334639	149335897	ENSMUSG00000085286
17	gene	87274886	87282814	ENSMUSG00000085287
2	gene	175901725	175901893	ENSMUSG00000085288
18	gene	39367038	39389425	ENSMUSG00000085289
3	gene	63843116	63844069	ENSMUSG00000085290
4	gene	118632847	118636062	ENSMUSG00000085292
2	gene	92529694	92540980	ENSMUSG00000085293
4	gene	6352105	6357530	ENSMUSG00000085295
11	gene	105965608	105985694	ENSMUSG00000085297
12	gene	70227841	70234165	ENSMUSG00000085298
18	gene	32031089	32031246	ENSMUSG00000085300
11	gene	40008194	40337831	ENSMUSG00000085301
14	gene	53738375	53738838	ENSMUSG00000085302
2	gene	160840836	160888028	ENSMUSG00000085303
4	gene	107126613	107136252	ENSMUSG00000085304
4	gene	45715169	45716421	ENSMUSG00000085305
11	gene	96918941	96922493	ENSMUSG00000085307
11	gene	87121567	87126958	ENSMUSG00000085310
1	gene	135152963	135153806	ENSMUSG00000085311
7	gene	33653440	33659268	ENSMUSG00000085312
X	gene	100736983	100740929	ENSMUSG00000085314
2	gene	52425012	52434885	ENSMUSG00000085315
2	gene	116900152	116912791	ENSMUSG00000085316
2	gene	155591131	155592851	ENSMUSG00000085317
3	gene	108166443	108185907	ENSMUSG00000085318
2	gene	18032533	18039633	ENSMUSG00000085319
3	gene	36499804	36506809	ENSMUSG00000085320
6	gene	30896899	30943470	ENSMUSG00000085321
2	gene	168766143	168768110	ENSMUSG00000085322
4	gene	114817161	114902859	ENSMUSG00000085323
11	gene	112107438	112132196	ENSMUSG00000085324
X	gene	30587056	30621275	ENSMUSG00000085325
11	gene	109437172	109438145	ENSMUSG00000085326
10	gene	81409575	81411579	ENSMUSG00000085327
5	gene	127878531	127882376	ENSMUSG00000085328
16	gene	95806029	95808317	ENSMUSG00000085329
2	gene	24545492	24566697	ENSMUSG00000085330
13	gene	21769125	21770476	ENSMUSG00000085331
17	gene	28905265	28906771	ENSMUSG00000085333
4	gene	127033731	127049398	ENSMUSG00000085334
2	gene	83737782	83759865	ENSMUSG00000085335
11	gene	117426178	117438866	ENSMUSG00000085336
16	gene	91611468	91623861	ENSMUSG00000085337
11	gene	102958300	102964387	ENSMUSG00000085338
13	gene	100770464	100770772	ENSMUSG00000085340
11	gene	58508791	58509261	ENSMUSG00000085342
5	gene	119646134	119659262	ENSMUSG00000085345
10	gene	62340256	62363367	ENSMUSG00000085347
11	gene	67211256	67237573	ENSMUSG00000085348
2	gene	169399145	169405450	ENSMUSG00000085350
4	gene	43588072	43608755	ENSMUSG00000085351
5	gene	14056438	14074157	ENSMUSG00000085352
2	gene	22755984	22762273	ENSMUSG00000085353
7	gene	139957005	139958039	ENSMUSG00000085354
6	gene	148944867	148947129	ENSMUSG00000085355
2	gene	49805976	49812948	ENSMUSG00000085357
2	gene	165442264	165450485	ENSMUSG00000085358
11	gene	75422731	75423340	ENSMUSG00000085359
11	gene	103355701	103361092	ENSMUSG00000085360
1	gene	138991514	138992069	ENSMUSG00000085361
5	gene	67642401	67646776	ENSMUSG00000085363
2	gene	175771853	175772062	ENSMUSG00000085366
4	gene	149776252	149783332	ENSMUSG00000085368
2	gene	169234991	169237770	ENSMUSG00000085369
8	gene	14136310	14136916	ENSMUSG00000085371
10	gene	63353853	63366887	ENSMUSG00000085372
4	gene	55605149	55636901	ENSMUSG00000085375
5	gene	116009316	116016105	ENSMUSG00000085376
4	gene	95089083	95091419	ENSMUSG00000085377
4	gene	83884738	83888858	ENSMUSG00000085378
11	gene	58965748	58978050	ENSMUSG00000085379
14	gene	46556303	46568344	ENSMUSG00000085380
6	gene	34651354	34653894	ENSMUSG00000085382
2	gene	136137006	136140161	ENSMUSG00000085383
2	gene	158353700	158361580	ENSMUSG00000085385
2	gene	66409494	66421588	ENSMUSG00000085386
2	gene	74100924	74102342	ENSMUSG00000085387
2	gene	19441508	19446674	ENSMUSG00000085388
4	gene	129960374	129963657	ENSMUSG00000085389
4	gene	153907386	153908666	ENSMUSG00000085390
1	gene	38235420	38246666	ENSMUSG00000085391
13	gene	21940374	21945197	ENSMUSG00000085393
4	gene	3656508	3663108	ENSMUSG00000085394
4	gene	141278439	141279794	ENSMUSG00000085395
X	gene	50555744	50635321	ENSMUSG00000085396
2	gene	32846186	32848168	ENSMUSG00000085397
16	gene	91044656	91056677	ENSMUSG00000085398
4	gene	114909257	114921967	ENSMUSG00000085399
1	gene	62456725	62499261	ENSMUSG00000085400
2	gene	30159398	30160366	ENSMUSG00000085401
11	gene	32903137	32926160	ENSMUSG00000085402
4	gene	149748518	149749607	ENSMUSG00000085403
4	gene	62088288	62090524	ENSMUSG00000085404
2	gene	74298940	74307717	ENSMUSG00000085405
7	gene	109438618	109444893	ENSMUSG00000085407
4	gene	116589733	116597630	ENSMUSG00000085408
10	gene	94408891	94410732	ENSMUSG00000085409
2	gene	167858585	167862542	ENSMUSG00000085411
6	gene	52102949	52113684	ENSMUSG00000085412
6	gene	95114017	95117631	ENSMUSG00000085413
6	gene	145951656	145957534	ENSMUSG00000085414
11	gene	23558058	23558842	ENSMUSG00000085415
6	gene	5963909	5977393	ENSMUSG00000085416
2	gene	102039629	102066725	ENSMUSG00000085417
10	gene	119825204	119852390	ENSMUSG00000085418
11	gene	117523603	117532205	ENSMUSG00000085419
1	gene	88347489	88352930	ENSMUSG00000085420
11	gene	113203315	113209669	ENSMUSG00000085421
14	gene	122952119	122956343	ENSMUSG00000085423
4	gene	141982992	141986797	ENSMUSG00000085424
2	gene	171988195	171989195	ENSMUSG00000085426
2	gene	72745846	72813717	ENSMUSG00000085427
2	gene	180836481	180848914	ENSMUSG00000085428
2	gene	50547914	50552258	ENSMUSG00000085429
9	gene	105333513	105348916	ENSMUSG00000085430
2	gene	78051177	78194430	ENSMUSG00000085431
5	gene	124111109	124112264	ENSMUSG00000085433
11	gene	117871250	117887416	ENSMUSG00000085434
2	gene	164911354	164919953	ENSMUSG00000085436
8	gene	26082609	26096522	ENSMUSG00000085437
2	gene	119594297	119607502	ENSMUSG00000085438
2	gene	72097603	72148796	ENSMUSG00000085439
8	gene	45723325	45819297	ENSMUSG00000085440
X	gene	147742175	147764014	ENSMUSG00000085441
15	gene	37943327	37943792	ENSMUSG00000085442
7	gene	96812433	96817485	ENSMUSG00000085443
2	gene	110196889	110256131	ENSMUSG00000085444
8	gene	41218139	41220894	ENSMUSG00000085445
1	gene	61378432	61395904	ENSMUSG00000085447
2	gene	113387107	113441094	ENSMUSG00000085448
9	gene	29059799	29070199	ENSMUSG00000085449
2	gene	83700657	83701116	ENSMUSG00000085450
10	gene	24123214	24132480	ENSMUSG00000085451
11	gene	14072103	14179041	ENSMUSG00000085452
11	gene	18095986	18103384	ENSMUSG00000085453
10	gene	119429367	119455379	ENSMUSG00000085454
10	gene	73201399	73327175	ENSMUSG00000085456
13	gene	33935567	33960181	ENSMUSG00000085457
11	gene	61527755	61528577	ENSMUSG00000085459
2	gene	33716361	33718899	ENSMUSG00000085463
8	gene	107029675	107031188	ENSMUSG00000085464
8	gene	12860358	12877344	ENSMUSG00000085465
X	gene	141870135	141870401	ENSMUSG00000085466
4	gene	12027505	12040894	ENSMUSG00000085467
10	gene	76564765	76570532	ENSMUSG00000085468
2	gene	161206689	161207280	ENSMUSG00000085469
6	gene	30460128	30463313	ENSMUSG00000085470
2	gene	90479236	90488425	ENSMUSG00000085471
12	gene	30059657	30062113	ENSMUSG00000085472
11	gene	45409042	45468504	ENSMUSG00000085476
2	gene	20420570	20432934	ENSMUSG00000085477
4	gene	17656675	17657963	ENSMUSG00000085478
11	gene	67195680	67199234	ENSMUSG00000085479
1	gene	139133891	139134665	ENSMUSG00000085481
4	gene	74250324	74251714	ENSMUSG00000085482
2	gene	154630002	154632636	ENSMUSG00000085483
2	gene	25782257	25787022	ENSMUSG00000085484
2	gene	129246376	129268526	ENSMUSG00000085485
11	gene	101593743	101599256	ENSMUSG00000085486
8	gene	68620138	68620437	ENSMUSG00000085487
13	gene	23276204	23313400	ENSMUSG00000085488
X	gene	29881290	29916031	ENSMUSG00000085489
2	gene	30803793	30807429	ENSMUSG00000085491
17	gene	71557027	71598755	ENSMUSG00000085492
2	gene	170499357	170511927	ENSMUSG00000085495
2	gene	124123636	124129956	ENSMUSG00000085496
5	gene	74731516	74734451	ENSMUSG00000085497
2	gene	129297370	129307826	ENSMUSG00000085498
16	gene	43410518	43420196	ENSMUSG00000085499
14	gene	44858671	44974944	ENSMUSG00000085500
11	gene	120235234	120236122	ENSMUSG00000085501
11	gene	70748705	70755151	ENSMUSG00000085502
2	gene	137288503	137329126	ENSMUSG00000085504
4	gene	119133749	119138801	ENSMUSG00000085505
1	gene	21372670	21373764	ENSMUSG00000085507
11	gene	95336011	95337408	ENSMUSG00000085509
11	gene	28751633	28815767	ENSMUSG00000085510
11	gene	118114855	118118279	ENSMUSG00000085511
11	gene	4285460	4286939	ENSMUSG00000085512
2	gene	177541681	177542557	ENSMUSG00000085513
11	gene	85766831	85775680	ENSMUSG00000085514
4	gene	51968094	52051110	ENSMUSG00000085515
11	gene	24160528	24172824	ENSMUSG00000085516
4	gene	130024256	130047774	ENSMUSG00000085517
2	gene	73357268	73364333	ENSMUSG00000085519
17	gene	28075050	28076677	ENSMUSG00000085521
4	gene	30664596	30796663	ENSMUSG00000085522
15	gene	75661407	75663529	ENSMUSG00000085523
2	gene	156451906	156455651	ENSMUSG00000085524
4	gene	146251829	146278434	ENSMUSG00000085525
1	gene	130462576	130557075	ENSMUSG00000085526
3	gene	85556046	85573945	ENSMUSG00000085527
11	gene	71928471	71940122	ENSMUSG00000085528
2	gene	106916771	106917238	ENSMUSG00000085530
11	gene	55137044	55140193	ENSMUSG00000085531
11	gene	63173914	63188454	ENSMUSG00000085532
11	gene	43197424	43259784	ENSMUSG00000085533
X	gene	28005050	28047399	ENSMUSG00000085534
X	gene	123664062	123666949	ENSMUSG00000085536
2	gene	164135703	164140419	ENSMUSG00000085538
12	gene	69267771	69273432	ENSMUSG00000085539
5	gene	141595985	141616002	ENSMUSG00000085540
9	gene	97015966	97022043	ENSMUSG00000085541
4	gene	137116709	137117582	ENSMUSG00000085542
2	gene	26457144	26458316	ENSMUSG00000085543
2	gene	26186729	26191678	ENSMUSG00000085545
2	gene	156332317	156339381	ENSMUSG00000085546
2	gene	90358171	90383161	ENSMUSG00000085547
11	gene	119183953	119184516	ENSMUSG00000085548
4	gene	107689701	107758985	ENSMUSG00000085549
11	gene	59921499	59921889	ENSMUSG00000085551
X	gene	33427894	33428276	ENSMUSG00000085552
X	gene	99459025	99460753	ENSMUSG00000085553
14	gene	122470284	122475199	ENSMUSG00000085555
X	gene	135122878	135152596	ENSMUSG00000085556
4	gene	9770585	9823411	ENSMUSG00000085558
11	gene	4274089	4281931	ENSMUSG00000085559
7	gene	96906826	96951886	ENSMUSG00000085560
11	gene	14560355	14599225	ENSMUSG00000085561
4	gene	125887851	125922417	ENSMUSG00000085562
1	gene	180952064	180958149	ENSMUSG00000085563
11	gene	50599298	50602448	ENSMUSG00000085564
5	gene	147949882	147957166	ENSMUSG00000085565
2	gene	130873059	130906396	ENSMUSG00000085566
X	gene	102252522	102365498	ENSMUSG00000085568
4	gene	89100664	89128226	ENSMUSG00000085569
10	gene	14664220	14668318	ENSMUSG00000085572
8	gene	11187755	11204503	ENSMUSG00000085573
4	gene	142042912	142048578	ENSMUSG00000085574
18	gene	16728733	16729678	ENSMUSG00000085575
9	gene	24557047	24696293	ENSMUSG00000085576
X	gene	86370799	86371830	ENSMUSG00000085577
11	gene	95858162	95859174	ENSMUSG00000085578
11	gene	24201418	24217601	ENSMUSG00000085579
2	gene	9189515	9197477	ENSMUSG00000085580
4	gene	107017935	107022499	ENSMUSG00000085581
2	gene	115493513	115527744	ENSMUSG00000085582
X	gene	143099594	143104297	ENSMUSG00000085584
11	gene	54247600	54254495	ENSMUSG00000085585
11	gene	97644184	97660367	ENSMUSG00000085586
X	gene	10717473	10718710	ENSMUSG00000085587
11	gene	40474718	40475677	ENSMUSG00000085588
6	gene	86470277	86480830	ENSMUSG00000085589
2	gene	45357265	45404035	ENSMUSG00000085591
10	gene	119442679	119443624	ENSMUSG00000085592
4	gene	151376470	151379582	ENSMUSG00000085593
11	gene	101886237	101891206	ENSMUSG00000085594
18	gene	20597964	20665260	ENSMUSG00000085595
2	gene	167553314	167607845	ENSMUSG00000085596
X	gene	75916131	75930227	ENSMUSG00000085598
2	gene	34993973	35013446	ENSMUSG00000085599
6	gene	147180244	147208285	ENSMUSG00000085600
7	gene	19099046	19118368	ENSMUSG00000085601
13	gene	24596347	24604925	ENSMUSG00000085603
11	gene	100687417	100697520	ENSMUSG00000085604
5	gene	110331206	110333203	ENSMUSG00000085606
2	gene	175023354	175023503	ENSMUSG00000085608
11	gene	75172560	75177633	ENSMUSG00000085609
X	gene	78682205	78683188	ENSMUSG00000085610
X	gene	38685592	38686170	ENSMUSG00000085611
16	gene	14311841	14314014	ENSMUSG00000085612
4	gene	11966565	11994280	ENSMUSG00000085614
14	gene	122103430	122106974	ENSMUSG00000085615
6	gene	32112143	32113226	ENSMUSG00000085616
2	gene	166189793	166190862	ENSMUSG00000085618
X	gene	114926989	114928600	ENSMUSG00000085619
13	gene	31349901	31408922	ENSMUSG00000085620
12	gene	70991615	71015832	ENSMUSG00000085622
1	gene	4970857	4976820	ENSMUSG00000085623
6	gene	91158713	91159256	ENSMUSG00000085624
3	gene	84552858	84553452	ENSMUSG00000085625
4	gene	119223174	119224815	ENSMUSG00000085626
4	gene	69853947	69854684	ENSMUSG00000085627
11	gene	85234775	85238304	ENSMUSG00000085628
11	gene	109936316	109938135	ENSMUSG00000085629
4	gene	7759670	7763930	ENSMUSG00000085630
2	gene	135325447	135583584	ENSMUSG00000085631
4	gene	38571667	38855483	ENSMUSG00000085632
2	gene	122733290	122738362	ENSMUSG00000085633
13	gene	111522350	111549911	ENSMUSG00000085634
X	gene	38705481	38737762	ENSMUSG00000085635
11	gene	120150562	120152341	ENSMUSG00000085636
16	gene	92308716	92312468	ENSMUSG00000085637
9	gene	29590484	29592510	ENSMUSG00000085638
5	gene	148946592	148948866	ENSMUSG00000085639
2	gene	137663435	137829244	ENSMUSG00000085640
12	gene	107723740	107735496	ENSMUSG00000085641
12	gene	20874125	20921262	ENSMUSG00000085642
4	gene	55969023	55993739	ENSMUSG00000085643
11	gene	96291024	96306910	ENSMUSG00000085645
11	gene	88741011	88743369	ENSMUSG00000085646
4	gene	153145590	153146943	ENSMUSG00000085648
2	gene	164177584	164196564	ENSMUSG00000085649
11	gene	115462045	115463454	ENSMUSG00000085651
11	gene	11642203	11685400	ENSMUSG00000085652
1	gene	75368212	75375012	ENSMUSG00000085653
4	gene	57300096	57307305	ENSMUSG00000085654
3	gene	35933045	35990840	ENSMUSG00000085655
2	gene	3855030	3877575	ENSMUSG00000085656
5	gene	74702598	74728605	ENSMUSG00000085657
6	gene	145738693	145746273	ENSMUSG00000085658
11	gene	71702310	71704344	ENSMUSG00000085659
4	gene	47996456	47998261	ENSMUSG00000085660
10	gene	75992691	75993992	ENSMUSG00000085662
7	gene	132979582	132983552	ENSMUSG00000085663
12	gene	33358243	33394760	ENSMUSG00000085664
11	gene	23067998	23075574	ENSMUSG00000085665
10	gene	42054113	42055306	ENSMUSG00000085666
4	gene	131899478	131920029	ENSMUSG00000085667
2	gene	35503531	35506090	ENSMUSG00000085668
X	gene	73795215	73797616	ENSMUSG00000085669
8	gene	41053110	41064706	ENSMUSG00000085672
5	gene	140074105	140085512	ENSMUSG00000085673
11	gene	18467479	18493255	ENSMUSG00000085675
11	gene	32789762	32790725	ENSMUSG00000085676
3	gene	37613913	37615276	ENSMUSG00000085677
8	gene	109925388	109933663	ENSMUSG00000085678
1	gene	21390906	21391101	ENSMUSG00000085679
2	gene	21341925	21369111	ENSMUSG00000085680
2	gene	117414392	117417697	ENSMUSG00000085681
2	gene	166500036	166522373	ENSMUSG00000085682
11	gene	66956638	66965016	ENSMUSG00000085683
11	gene	33973961	34098554	ENSMUSG00000085684
X	gene	4770778	4771068	ENSMUSG00000085686
10	gene	4409033	4423369	ENSMUSG00000085687
8	gene	117036497	117043639	ENSMUSG00000085688
6	gene	65768544	65779249	ENSMUSG00000085689
4	gene	90185527	90190009	ENSMUSG00000085690
2	gene	154722352	154738451	ENSMUSG00000085691
2	gene	28092032	28093514	ENSMUSG00000085693
X	gene	160527501	160533045	ENSMUSG00000085695
6	gene	52175217	52215076	ENSMUSG00000085696
2	gene	175304097	175304333	ENSMUSG00000085699
7	gene	103850020	103850148	ENSMUSG00000085700
4	gene	128846197	128873698	ENSMUSG00000085701
3	gene	30012379	30054808	ENSMUSG00000085702
2	gene	179975993	179979013	ENSMUSG00000085704
17	gene	13675662	13683516	ENSMUSG00000085705
X	gene	5276735	5278427	ENSMUSG00000085706
11	gene	53462379	53463613	ENSMUSG00000085707
5	gene	119625942	119634464	ENSMUSG00000085708
2	gene	135686174	135693154	ENSMUSG00000085709
4	gene	97754168	97757389	ENSMUSG00000085710
X	gene	157016229	157017530	ENSMUSG00000085711
10	gene	80371955	80373216	ENSMUSG00000085712
5	gene	113644963	113645682	ENSMUSG00000085713
4	gene	136003566	136010937	ENSMUSG00000085714
X	gene	103431517	103484957	ENSMUSG00000085715
2	gene	6431786	6436033	ENSMUSG00000085716
4	gene	128261044	128262990	ENSMUSG00000085717
11	gene	53501184	53501759	ENSMUSG00000085718
11	gene	57623698	57649494	ENSMUSG00000085719
5	gene	43151686	43235355	ENSMUSG00000085720
4	gene	101292414	101321745	ENSMUSG00000085721
X	gene	128375394	128376035	ENSMUSG00000085722
10	gene	93674218	93683322	ENSMUSG00000085723
4	gene	152203926	152204467	ENSMUSG00000085724
7	gene	4526536	4530575	ENSMUSG00000085725
2	gene	180847652	180849046	ENSMUSG00000085728
4	gene	41893278	41942092	ENSMUSG00000085730
10	gene	127663839	127665484	ENSMUSG00000085731
16	gene	11688169	11691857	ENSMUSG00000085732
11	gene	103363213	103364651	ENSMUSG00000085733
11	gene	109768486	109770599	ENSMUSG00000085734
2	gene	69885728	69888155	ENSMUSG00000085735
2	gene	31961690	31962547	ENSMUSG00000085737
11	gene	75066436	75066762	ENSMUSG00000085738
6	gene	128381584	128399740	ENSMUSG00000085739
5	gene	148777963	148783080	ENSMUSG00000085740
2	gene	156844351	156862963	ENSMUSG00000085741
2	gene	33446802	33449207	ENSMUSG00000085742
11	gene	18845851	18874309	ENSMUSG00000085743
11	gene	58865965	58867154	ENSMUSG00000085744
7	gene	144368048	144406933	ENSMUSG00000085745
11	gene	78394485	78405657	ENSMUSG00000085747
11	gene	62564477	62566383	ENSMUSG00000085748
4	gene	117295817	117297725	ENSMUSG00000085749
2	gene	128189987	128204634	ENSMUSG00000085750
7	gene	96339483	96341964	ENSMUSG00000085751
9	gene	58117815	58118989	ENSMUSG00000085753
3	gene	103771952	103789402	ENSMUSG00000085754
2	gene	38996713	38998258	ENSMUSG00000085755
X	gene	33627564	33627851	ENSMUSG00000085756
X	gene	62510539	62527011	ENSMUSG00000085757
13	gene	41800783	41801795	ENSMUSG00000085759
2	gene	164459896	164460955	ENSMUSG00000085760
4	gene	142017898	142028996	ENSMUSG00000085761
11	gene	62605766	62607748	ENSMUSG00000085762
4	gene	52430285	52438965	ENSMUSG00000085763
11	gene	75036476	75039348	ENSMUSG00000085765
2	gene	27882925	27887052	ENSMUSG00000085766
2	gene	26381526	26389018	ENSMUSG00000085767
2	gene	73421909	73429142	ENSMUSG00000085768
13	gene	32379907	32383688	ENSMUSG00000085770
5	gene	105580440	105581772	ENSMUSG00000085771
11	gene	31790113	31824524	ENSMUSG00000085772
3	gene	144947561	144954878	ENSMUSG00000085773
4	gene	141261762	141266016	ENSMUSG00000085774
X	gene	4339453	4339719	ENSMUSG00000085775
6	gene	50566643	50594865	ENSMUSG00000085776
10	gene	81194609	81210877	ENSMUSG00000085779
16	gene	45936323	45939279	ENSMUSG00000085781
6	gene	83166152	83172755	ENSMUSG00000085782
16	gene	62717037	62718450	ENSMUSG00000085783
11	gene	44659522	44662676	ENSMUSG00000085784
6	gene	144672868	144693834	ENSMUSG00000085785
6	gene	128951204	128975029	ENSMUSG00000085786
4	gene	150315177	150315436	ENSMUSG00000085787
13	gene	21440471	21445934	ENSMUSG00000085788
4	gene	106088714	106105068	ENSMUSG00000085790
X	gene	105278637	105278981	ENSMUSG00000085791
7	gene	96596652	96629069	ENSMUSG00000085792
12	gene	84451422	84546145	ENSMUSG00000085793
6	gene	83692806	83712201	ENSMUSG00000085794
8	gene	26977325	26981461	ENSMUSG00000085795
2	gene	146542931	146546108	ENSMUSG00000085796
2	gene	125274564	125277172	ENSMUSG00000085797
11	gene	89302723	89309428	ENSMUSG00000085798
10	gene	39424618	39424996	ENSMUSG00000085799
18	gene	57504422	57533752	ENSMUSG00000085800
12	gene	106837982	106878841	ENSMUSG00000085801
15	gene	79427220	79431629	ENSMUSG00000085802
11	gene	22734038	22737937	ENSMUSG00000085803
4	gene	130974790	131001339	ENSMUSG00000085804
2	gene	151104892	151106326	ENSMUSG00000085805
11	gene	18595248	18710222	ENSMUSG00000085806
4	gene	149338087	149338531	ENSMUSG00000085807
X	gene	57200643	57204378	ENSMUSG00000085808
3	gene	146641932	146651715	ENSMUSG00000085810
11	gene	108820333	108826942	ENSMUSG00000085811
1	gene	72459499	72460027	ENSMUSG00000085812
6	gene	127934689	127944839	ENSMUSG00000085813
2	gene	52739071	52739455	ENSMUSG00000085815
4	gene	142307765	142346475	ENSMUSG00000085816
4	gene	91626589	91630139	ENSMUSG00000085817
2	gene	5895510	5900131	ENSMUSG00000085818
4	gene	149347885	149365277	ENSMUSG00000085819
12	gene	106685607	106716362	ENSMUSG00000085820
1	gene	146809831	146841696	ENSMUSG00000085822
4	gene	137882370	137883937	ENSMUSG00000085823
4	gene	34906124	34911481	ENSMUSG00000085824
16	gene	45945606	45971370	ENSMUSG00000085826
13	gene	22014468	22020738	ENSMUSG00000085827
6	gene	88842854	88847274	ENSMUSG00000085828
14	gene	75843379	75844964	ENSMUSG00000085829
2	gene	25291220	25298925	ENSMUSG00000085830
9	gene	45318265	45322079	ENSMUSG00000085831
4	gene	137159082	137165066	ENSMUSG00000085833
13	gene	93625382	93628633	ENSMUSG00000085834
4	gene	95483956	95487401	ENSMUSG00000085835
4	gene	141347814	141350853	ENSMUSG00000085836
10	gene	116473163	116475319	ENSMUSG00000085837
2	gene	73658270	73660263	ENSMUSG00000085838
5	gene	66985091	66985641	ENSMUSG00000085839
4	gene	78659858	78661588	ENSMUSG00000085840
1	gene	166762145	166770485	ENSMUSG00000085841
1	gene	61767415	61851540	ENSMUSG00000085842
4	gene	98793768	98798900	ENSMUSG00000085843
11	gene	114219239	114238502	ENSMUSG00000085844
2	gene	77462669	77480938	ENSMUSG00000085845
17	gene	27959615	27965316	ENSMUSG00000085846
6	gene	33038468	33043222	ENSMUSG00000085847
12	gene	57585975	57618602	ENSMUSG00000085851
2	gene	93403547	93417830	ENSMUSG00000085852
11	gene	46342287	46345020	ENSMUSG00000085853
11	gene	22438821	22439775	ENSMUSG00000085856
1	gene	121489296	121493203	ENSMUSG00000085857
5	gene	77116810	77122348	ENSMUSG00000085858
11	gene	97598511	97622893	ENSMUSG00000085860
13	gene	24741232	24746592	ENSMUSG00000085861
2	gene	50296810	50433967	ENSMUSG00000085862
4	gene	101284221	101285203	ENSMUSG00000085863
11	gene	107511403	107527220	ENSMUSG00000085864
16	gene	91271777	91329043	ENSMUSG00000085865
14	gene	45754689	45993170	ENSMUSG00000085866
1	gene	139939601	139994205	ENSMUSG00000085867
2	gene	70877829	70884408	ENSMUSG00000085868
4	gene	150668248	150678792	ENSMUSG00000085869
4	gene	114680804	114687595	ENSMUSG00000085870
4	gene	100523247	100527801	ENSMUSG00000085871
11	gene	87795784	87801144	ENSMUSG00000085872
4	gene	109403794	109406155	ENSMUSG00000085873
4	gene	123905062	123918023	ENSMUSG00000085875
4	gene	45762377	45764223	ENSMUSG00000085876
X	gene	74889663	74890424	ENSMUSG00000085877
4	gene	112923696	112945317	ENSMUSG00000085878
X	gene	166482220	166483617	ENSMUSG00000085880
13	gene	74008009	74009354	ENSMUSG00000085881
11	gene	59199836	59202385	ENSMUSG00000085882
14	gene	11965446	11981223	ENSMUSG00000085883
16	gene	96036090	96038743	ENSMUSG00000085884
4	gene	24966517	25271099	ENSMUSG00000085885
7	gene	4126340	4136926	ENSMUSG00000085886
11	gene	103344753	103350124	ENSMUSG00000085887
11	gene	54340369	54353479	ENSMUSG00000085888
2	gene	118304914	118308166	ENSMUSG00000085889
11	gene	69682138	69691141	ENSMUSG00000085890
