target_id	ens_gene	ext_gene	qval	b	CE1A	CE1B	CE1C	CE2A	CE2B	CE2C	CE3A	CE3B	CE3C	Cluster name	Heatmap position	Trend	
ENSMUST00000112848.7	ENSMUSG00000046709	Mapk10	0.005177510168449	5.42488624691367	0.376120356711025	0.533549630504375	2.42216967730686	1.62749720665081	1.32E-07	5.51416927137789	1.31097616169143	1.96E-07	5.94187558357214	Cluster 5	3	Peak at D6	
ENSMUST00000120613.8	ENSMUSG00000018395	Kif3a	0.005177510168449	0.601627894868473	23.4486610971381	19.0433805051043	31.4459279428133	21.35395761452	16.9066499526842	33.3958680259734	29.0312806064401	20.029539320104	41.634677228377	Cluster 5	3	Peak at D6	
ENSMUST00000149653.1	ENSMUSG00000027223	Mapk8ip1	0.005250274728832	1.02590618633519	1.66358181516247	1.51305553468066	7.27322379047172	1.95475531266093	2.44015351934502	5.7694544866795	2.78097832745156	2.13448191724708	5.15480719759858	Cluster 5	3	Peak at D6	
ENSMUST00000020057.15	ENSMUSG00000019906	Lin7a	0.005318273828602	1.23538556408175	3.37308212147797	1.8481854724517	7.37220194778596	2.1481840982314	1.64823997935943	8.49510587419467	6.42952377005713	3.36067735476713	7.46627251535583	Cluster 5	3	Peak at D6	
ENSMUST00000020804.7	ENSMUSG00000061666	Gdpd1	0.005354026858842	0.988697236331399	21.5684857830339	13.9348539100446	49.3057830683496	20.5645967411688	13.0807553237062	49.9212298317381	33.0309968172941	30.0120427268622	47.9648133057057	Cluster 5	3	Peak at D6	
ENSMUST00000191854.5	ENSMUSG00000052613	Pcdh15	0.005446622488783	1.80971931625008	0.21152894715973	0.164558134152131	1.06092715387411	0.549641271978018	0.079633048937335	1.11653599700867	0.11060358246107	0.159649874601284	0.475702733982118	Cluster 5	3	Peak at D6	
ENSMUST00000220082.1	ENSMUSG00000020598	Nrcam	0.005453095669196	0.811173789426129	13.4436754072637	14.2458105454694	37.9365371837657	16.2903651375567	14.7219685457511	42.2734523704262	26.7390077336592	11.9704111458976	46.4522124763638	Cluster 5	3	Peak at D6	
ENSMUST00000127820.1	ENSMUSG00000037868	Egr2	0.005492251271363	1.02528689822963	4.93796489085855	2.49760444944472	6.61488609891955	6.92359541076474	1.89814759559238	8.65397362829159	4.25442432295256	4.71553630284526	9.47690544947751	Cluster 5	3	Peak at D6	
ENSMUST00000231082.1	ENSMUSG00000116458	Egr2	0.005492251271363	1.02528689822963	4.93796489085855	2.49760444944472	6.61488609891955	6.92359541076474	1.89814759559238	8.65397362829159	4.25442432295256	4.71553630284526	9.47690544947751	Cluster 5	3	Peak at D6	
ENSMUST00000204150.1	ENSMUSG00000029629	Phf14	0.005563884404519	0.943123017735358	1.13905727880678	1.06463800980993	3.12943155946462	1.27379914900034	1.1502726717007	2.4865377133978	0.864357647689802	0.527383239538107	2.94884069241317	Cluster 5	3	Peak at D6	
ENSMUST00000213168.1	ENSMUSG00000035284	Vps13c	0.005589489372042	2.39541695048865	0.097252490455863	0.108491045820674	1.02675659893749	0.097161527138022	0.119900791516037	1.23475971858812	0.054751251216235	0.040428216648121	0.661174232670064	Cluster 5	3	Peak at D6	
ENSMUST00000032203.8	ENSMUSG00000030111	A2m	0.005618185870026	0.923683338275355	3.99516417197476	2.55003063044518	12.8242522761	3.94892663597554	2.53452891971013	14.3020998920381	8.60468199209451	3.56713163910219	12.7337692412182	Cluster 5	3	Peak at D6	
ENSMUST00000071986.12	ENSMUSG00000089661	Mia	0.005637329815879	1.4450859506981	5.9423987121352	2.84988215202384	40.7665390900147	4.34397101925613	5.114409540062	27.264941222293	7.70074187780097	9.56101177120203	16.1422901305267	Cluster 5	3	Peak at D6	
ENSMUST00000075052.9	ENSMUSG00000059742	Kcnh7	0.005705351614355	1.11322805963331	0.236751432720576	0.296319242245302	0.71288070280897	0.14298472029933	0.176016829539792	0.696453279389663	0.403944848198744	0.310490812153174	0.845004344689287	Cluster 5	3	Peak at D6	
ENSMUST00000087441.10	ENSMUSG00000029086	Prom1	0.005722200290718	0.758609086557417	4.90430414095027	4.3079733211472	9.40381996196691	5.79133289122713	3.81362874281836	11.1837035721725	6.26321152003919	4.48832980833743	7.6391954735813	Cluster 5	3	Peak at D6	
ENSMUST00000123491.7	ENSMUSG00000042523	Dnal1	0.005764681757012	0.691014005275808	5.02759570036519	3.9546916796828	9.32336191074315	4.27962305657969	3.4951768160375	8.14886311778377	5.51315088478537	4.91758004969633	7.97822562524138	Cluster 5	3	Peak at D6	
ENSMUST00000200277.4	ENSMUSG00000027676	Ccdc39	0.005828942727112	1.31717959354248	0.81581254717374	0.283715236045037	1.20582703949155	0.575190704129947	0.545790345560203	0.922660890313069	0.761269087026204	0.18091923324088	1.56180547223348	Cluster 5	3	Peak at D6	
ENSMUST00000042750.2	ENSMUSG00000039611	Tmem246	0.005879730187475	0.673836258376189	9.54986134824905	9.21620760008079	19.751034161801	10.2810041589252	8.62917444144871	25.3420917596963	9.86584946592725	12.08786246618	15.7839679082408	Cluster 5	3	Peak at D6	
ENSMUST00000172070.7	ENSMUSG00000020027	Socs2	0.005924055103893	1.61079757063799	17.305510173256	6.10576956651794	17.6641789937992	13.771106127231	1.98012597864661	24.9790480074924	29.67444547011	8.2165241940774	31.56477315348	Cluster 5	3	Peak at D6	
ENSMUST00000221969.1	ENSMUSG00000057265	Bbof1	0.005941759876019	1.22628528518389	0.535274235375549	0.509321688909819	2.84690382169039	0.970165671841266	0.639714699271425	1.99602130888835	0.644146439646452	0.522752171895137	2.62066951966343	Cluster 5	3	Peak at D6	
ENSMUST00000027867.6	ENSMUSG00000026578	Ccdc181	0.005974463932654	0.900226898952352	5.44745911551059	2.76181551311195	8.67765307916312	4.50054111555501	3.3195641355507	9.11807111303593	6.07188858328287	4.12753855754652	7.93212767365609	Cluster 5	3	Peak at D6	
ENSMUST00000118157.7	ENSMUSG00000041343	Ankrd42	0.006095096865295	1.35036077661596	2.40490525155449	2.17762131749214	7.76185130006692	2.90843157661989	1.40719024370407	6.84444899969197	3.74852621895278	2.72892344728459	10.1664358329934	Cluster 5	3	Peak at D6	
ENSMUST00000033463.9	ENSMUSG00000031129	Slc9a9	0.006098382546061	0.976509443328455	1.14498618478765	1.19762707922008	3.4772948863871	1.36115550124274	1.03027626141034	3.26975915152175	1.44723180764288	1.4701628924256	4.04011329463574	Cluster 5	3	Peak at D6	
ENSMUST00000113458.7	ENSMUSG00000033768	Nrxn2	0.006106449142746	1.30446057670792	0.307680914615367	0.257900546166581	0.888548856940375	0.418632503518783	0.207181406586767	1.09161708031325	0.268899723844421	0.196255728695316	0.645140249753364	Cluster 5	3	Peak at D6	
ENSMUST00000201188.3	ENSMUSG00000107104	Nrxn2	0.006106449142746	1.30446057670792	0.307680914615367	0.257900546166581	0.888548856940375	0.418632503518783	0.207181406586767	1.09161708031325	0.268899723844421	0.196255728695316	0.645140249753364	Cluster 5	3	Peak at D6	
ENSMUST00000144003.7	ENSMUSG00000062542	Syt9	0.00615029647025	5.47360203593683	2.16833159573605	0	1.21827398130973	3.62E-09	0	5.36017973254574	1.58455799309491	8.26E-10	1.91808296145428	Cluster 5	3	Peak at D6	
ENSMUST00000053856.5	ENSMUSG00000046387	Pcdhb17	0.00615029647025	0.681641417694952	7.63214062856029	4.82498734750508	8.03158361514257	8.42966754199093	4.19661387283705	8.02332447546699	7.17676865322905	5.27265121944422	14.345691495062	Cluster 5	3	Peak at D6	
ENSMUST00000051454.3	ENSMUSG00000048388	Fam171b	0.006204118306244	0.569931072889447	15.0373591222007	15.5306429150468	25.849494603284	15.3129006767745	12.4541620515326	30.4800265683278	18.2981797059725	15.6696090910457	31.7426808776696	Cluster 5	3	Peak at D6	
ENSMUST00000041105.6	ENSMUSG00000061186	Sfmbt2	0.006217255455419	5.51891013894772	0.849729872274099	3.90E-05	0.866531050207915	0.000284439465204	0.00037752404575	0.694906515539753	0.720969351392475	0.000101283434443	0.803414668736097	Cluster 5	3	Peak at D6	
ENSMUST00000124283.7	ENSMUSG00000030323	Ift122	0.006239121459699	0.803208576566115	6.95927083833459	4.32925485264319	9.3848283415334	6.9542668544263	4.16813589756584	10.1075127113102	7.14370678526938	3.94296520415622	9.3138276853375	Cluster 5	3	Peak at D6	
ENSMUST00000009727.11	ENSMUSG00000022415	Syngr1	0.006263798231341	2.02748491039491	0.203691867462	0.108874281401734	2.07475629515063	0.270216401987189	0.105089717818016	3.03683820954408	0.100851649434392	0.067378518699572	0.45140973177434	Cluster 5	3	Peak at D6	
ENSMUST00000006976.7	ENSMUSG00000006784	Ttc25	0.006284996380903	3.36688652808499	0.133297314509615	0.153995842911311	2.06021488562534	0.085040657293804	0.188107782070767	1.90485540633344	0.497012681829023	0	1.89822662370582	Cluster 5	3	Peak at D6	
ENSMUST00000185176.7	ENSMUSG00000036306	Lzts1	0.006293700465237	1.40757663615101	0.54749078720835	0.10725427329679	0.904237517584003	0.441022446134249	0.265424281387249	1.3396798491226	0.785056266460459	0.240784496913722	0.457993540248693	Cluster 5	3	Peak at D6	
ENSMUST00000070577.6	ENSMUSG00000031847	1700030J22Rik	0.006294994957042	1.3473367759558	0.656686547395246	0.278751551354939	1.74471798278705	0.190568758733627	0.429043989744021	1.47020090856272	0.539628085168021	0.323607569241501	1.70607508617114	Cluster 5	3	Peak at D6	
ENSMUST00000073251.7	ENSMUSG00000062961	Ccdc177	0.006344874325201	1.45981469416529	1.64515733214566	0.834072546757303	4.61497472858539	1.94233133526702	0.70666176724148	5.03802915227784	4.64950093011243	2.0791736336916	4.75759932266335	Cluster 5	3	Peak at D6	
ENSMUST00000117077.7	ENSMUSG00000031596	Slc7a2	0.006344874325201	0.614750369785867	12.1868549596197	8.2341289389809	14.8433427126316	11.7836317396431	7.25494154409916	16.4521455511724	7.60510260709858	10.7695253650872	18.6966303522224	Cluster 5	3	Peak at D6	
ENSMUST00000149816.7	ENSMUSG00000029772	Ahcyl2	0.006344874325201	0.680668753369731	6.37977005893732	6.48772409988667	12.3593470137065	7.24390612730016	5.0187739283063	13.3934031900792	9.34049598419102	7.03655737395253	11.9495618405089	Cluster 5	3	Peak at D6	
ENSMUST00000132033.7	ENSMUSG00000022783	Spag6l	0.006438275862745	2.5357310937221	0.35025419368251	0.185996481423279	5.88083208405533	0.276166650192897	0.120117189613663	2.53783353262153	0.511024853376081	0.469538306684201	9.39891425574577	Cluster 5	3	Peak at D6	
ENSMUST00000224503.1	ENSMUSG00000060012	Kif13b	0.006474742010951	0.731485913230037	2.48520962351468	2.27975869692896	5.79653650454816	2.89488577918834	2.34344627910645	6.73581013296131	3.05657752562659	2.4542760811301	3.38854173824554	Cluster 5	3	Peak at D6	
ENSMUST00000032622.8	ENSMUSG00000063535	Zfp773	0.006529735759643	1.69392972896048	0.309386618266687	0.118998372846521	0.851527943252801	0.368444735700253	0.072610846557689	0.863981671315757	0.750119377190797	0.392357802287594	0.971085543594775	Cluster 5	3	Peak at D6	
ENSMUST00000066905.8	ENSMUSG00000030077	Chl1	0.00653385990342	1.491215066911	1.90198524405089	1.73221762496035	15.9277998735634	2.48922836814334	1.71319062314333	17.1505442454095	7.13142142838862	3.30848529535201	11.645709070573	Cluster 5	3	Peak at D6	
ENSMUST00000227670.1	ENSMUSG00000023017	Asic1	0.006623110429934	1.1841253596096	0.963754244484784	0.856061176255241	4.10793939711683	0.82417369582969	1.09524803730088	4.13740410863519	0.833270983390441	0.572002862426319	1.4961614412461	Cluster 5	3	Peak at D6	
ENSMUST00000176383.2	ENSMUSG00000025255	Zfhx4	0.00667968710022	0.718759106994362	5.46237504455004	3.79394389052751	7.04474315705588	4.11294411132313	3.22470777723303	6.53737079803402	5.81817990658126	4.66428082030788	12.0382045283681	Cluster 5	3	Peak at D6	
ENSMUST00000237288.1	ENSMUSG00000024502	Jakmip2	0.0066840713743	1.12650989969937	5.62455701581897	5.83871193680811	30.79438323066	8.26883271957903	3.92664983095843	27.5477331692424	15.9497597483112	7.71209264295451	29.3453626052223	Cluster 5	3	Peak at D6	
ENSMUST00000114823.7	ENSMUSG00000029922	Mkrn1	0.006694842377025	1.06254791673747	7.7094357546294	9.73639754115154	27.1602175135776	7.27020137445776	8.78385509531871	32.2685038682957	12.1169518231003	9.38001490043149	20.2986207655361	Cluster 5	3	Peak at D6	
ENSMUST00000129274.7	ENSMUSG00000040447	Spns2	0.006716613007299	1.62218780971409	0.422150714807068	0.139433065653206	1.5895088059454	0.449477260318762	0.247083611748348	1.59861447713791	0.165121519356056	0.270899265324086	0.595363712872908	Cluster 5	3	Peak at D6	
ENSMUST00000025092.4	ENSMUSG00000024245	Tmem178	0.006775241681476	1.03054521172721	6.20545544360623	3.81206814187391	20.4426576661187	7.52427907902603	2.96887672041843	21.898884809018	8.41608150100111	8.41375085817965	21.1276747568498	Cluster 5	3	Peak at D6	
ENSMUST00000138721.1	ENSMUSG00000003436	Dll3	0.006833240733163	-2.83749177146075	3.60092848216479	0.188641456721613	4.44836401138466	1.27221095603375	0.424096696809443	4.93149462442077	5.02741410266508	0	3.83143606600199	Cluster 5	3	Peak at D6	
ENSMUST00000170068.8	ENSMUSG00000015149	Sirt2	0.007030842481483	0.56614146799143	70.1228125980561	52.0787633843286	95.9724924372815	70.74166341416	48.0867454793436	105.948814358937	76.8184408526568	54.9633762535454	81.5160759510219	Cluster 5	3	Peak at D6	
ENSMUST00000161254.8	ENSMUSG00000048148	Nwd1	0.007099805913523	2.15023614719252	0.161731733661022	0.142914082894586	1.16374239886947	0.144875197496304	0.15321358761893	1.01117993303184	1.07158161014317	0.195712434405831	2.679112112848	Cluster 5	3	Peak at D6	
ENSMUST00000067120.13	ENSMUSG00000027577	Chrna4	0.007117975657824	1.76144783463852	0.153482963665297	0.20705143602928	0.872464885308312	0.121492648821254	0.047017973164196	0.841509278809779	0.126372611875274	0.048321365536081	0.7478795213743	Cluster 5	3	Peak at D6	
ENSMUST00000032180.6	ENSMUSG00000030093	Wnt7a	0.007127241562044	1.13889134801419	0.404262079172561	0.361694730743165	2.06439525652484	0.854783236850931	0.759963528761592	2.68407058930499	0.663149613901046	0.657618878540262	1.3950203654876	Cluster 5	3	Peak at D6	
ENSMUST00000032500.8	ENSMUSG00000030350	Prmt8	0.007150281582041	1.1172800202044	1.17967834007056	0.601123817429527	2.69195392222027	0.754100770244249	0.407324189845132	3.5173943837887	1.07800643205054	0.544720369354578	3.18250671667432	Cluster 5	3	Peak at D6	
ENSMUST00000037923.4	ENSMUSG00000038132	Rbm24	0.007253683334167	0.884543715253248	2.8360897172153	1.60894723221112	5.91351163217572	2.34690762102225	1.59374673919168	5.3609735277311	3.2635952754	2.36148707964072	10.5505263965502	Cluster 5	3	Peak at D6	
ENSMUST00000212931.1	ENSMUSG00000110685	Gm5373	0.007274911558893	1.62702028290834	0.305622955644028	0.217745173771049	1.15514403077665	0.153112431165354	0.312037986522123	1.03360855736371	0.199674702462905	0.114713221453455	1.2238779827667	Cluster 5	3	Peak at D6	
ENSMUST00000040599.14	ENSMUSG00000009418	Nav1	0.007307983308506	0.629788569987782	16.0110275665975	9.99955736930456	16.0885123844012	15.8171456774309	7.82180031186879	15.6558534990691	9.73545871233344	6.06400008385975	14.0021061407111	Cluster 5	3	Peak at D6	
ENSMUST00000156637.2	ENSMUSG00000030774	Pak1	0.00732959136044	1.50609249345672	10.7268730268012	2.33370486794851	13.1183294672382	8.58731610066771	2.29700113381198	17.6060594186036	5.57732564114404	2.96976758633853	7.0871877057778	Cluster 5	3	Peak at D6	
ENSMUST00000105287.10	ENSMUSG00000019929	Dcn	0.007332978432311	0.711737108172697	2714.25439938867	2302.89322210629	4401.77217926619	2493.50537475329	2269.34485763285	6043.14754059595	2138.84980329555	2307.77050400017	5009.38997344272	Cluster 5	3	Peak at D6	
ENSMUST00000030765.6	ENSMUSG00000028927	Padi2	0.007411290708281	1.97731066240276	0.043685745921431	0.020660442268003	0.720631012995124	0.143979293854254	0.079018566047622	0.542824973678269	0.062277736850589	0.104416576784619	0.490003596864639	Cluster 5	3	Peak at D6	
ENSMUST00000098326.2	ENSMUSG00000025813	Homer2	0.007485744991129	0.69930329911555	1.63740779406949	1.75912401730482	3.12680392653458	2.1814144695182	1.61066666173825	3.21257350401366	2.75880264944123	1.91383602028321	4.94992424317321	Cluster 5	3	Peak at D6	
ENSMUST00000162709.1	ENSMUSG00000038473	Nos1ap	0.007503289697656	1.92269767935902	0.844073849769702	0.096741120675751	0.922525888152994	0.949991721391351	0.201284356245771	1.17213594556407	0.279892772275328	0.136915545213124	1.13229185434399	Cluster 5	3	Peak at D6	
ENSMUST00000178343.1	ENSMUSG00000095041	AC149090.1	0.00763882383968	0.636411082402517	12.3754054929115	9.94063536995091	24.778673921773	12.4558093998377	10.8207835190971	25.002961657491	11.3762554440977	10.5840516784177	13.8663564846178	Cluster 5	3	Peak at D6	
ENSMUST00000084289.4	ENSMUSG00000042500	Ago4	0.007645590530839	0.760139883307097	2.2891984245785	1.78721106460274	3.93528505412634	2.5269386840956	1.59292869562506	3.94626819973544	3.53685703892222	2.23578258206317	4.50755960795876	Cluster 5	3	Peak at D6	
ENSMUST00000176469.1	ENSMUSG00000008489	Elavl2	0.007734161559203	1.83896070023503	0.270082008367639	0.043505253415017	1.09138402222642	0.285176463213642	0.194395772065388	0.623545264014157	0.450884802508	0.323993102626535	1.3534842923778	Cluster 5	3	Peak at D6	
ENSMUST00000024725.4	ENSMUSG00000023931	Efhb	0.007843469881976	2.41426073635188	0.12955650261768	0.01858961863832	1.77173424778982	0.042955262553241	0.15680651045555	0.76250437052728	0.207526315781998	0.209665096583636	1.70859353025673	Cluster 5	3	Peak at D6	
ENSMUST00000108035.7	ENSMUSG00000073888	Ccl27a	0.007870765093168	1.52907781666427	1.71719148498594	0.803610059615611	6.40141422315924	1.87312116210587	1.15698644913975	5.67087748744256	2.3165935885538	1.65549451618794	4.8415569466619	Cluster 5	3	Peak at D6	
ENSMUST00000200914.4	ENSMUSG00000055202	Zfp811	0.008006041501713	0.718552933141438	5.84837838568081	3.40088221505271	12.4853389864231	4.67182899672947	4.17500195442709	12.1362019514366	7.987512964149	4.75820563435498	13.4184486813576	Cluster 5	3	Peak at D6	
ENSMUST00000016768.11	ENSMUSG00000016624	Phf21b	0.008031838542774	1.08520734062334	0.813731898127135	0.392564513257435	1.19230649686637	0.966607699396187	0.452026084914755	1.72936303176037	1.3770808932673	0.581726479873739	1.49207388069737	Cluster 5	3	Peak at D6	
ENSMUST00000053491.8	ENSMUSG00000090125	Pou3f1	0.008049199583307	1.13052900765783	0.354408897893192	0.28295432538305	1.68312367694099	0.493713030863469	0.450037073924944	1.57602918322054	0.712779288950751	0.477222217580126	1.54389147220355	Cluster 5	3	Peak at D6	
ENSMUST00000109838.9	ENSMUSG00000055254	Ntrk2	0.008114416777606	1.19764132288458	8.78567832693423	5.5759914148061	11.6053078969409	8.023302433722	3.58548331109904	10.6708217106833	3.46281119193111	1.97854671960437	13.0448087638844	Cluster 5	3	Peak at D6	
ENSMUST00000204726.1	ENSMUSG00000009394	Syn2	0.008128339607041	1.56336534429221	0.471546083540844	0.21841072214227	1.03237980805763	0.685268992192593	0.123244562523487	0.499908408378452	0.361957499657301	0.15851718241454	1.15895458615287	Cluster 5	3	Peak at D6	
ENSMUST00000154249.7	ENSMUSG00000034171	Faah	0.008235643879627	3.75069683331001	0.074803419169607	0	0.38922200965674	0.166120268152805	8.55E-06	0.33252238628931	0.3270519245721	0.109559470834804	1.30304609432094	Cluster 5	3	Peak at D6	
ENSMUST00000152270.7	ENSMUSG00000029454	Mapkapk5	0.008277886694025	4.74085266436517	3.90492865485713	0	6.04232550144653	4.11E-08	0	8.84137773934344	4.338743343366	0	22.2080287502506	Cluster 5	3	Peak at D6	
ENSMUST00000106742.7	ENSMUSG00000040373	Cacng5	0.008347769465929	-1.57161026592486	0.948337523776773	0.098943076469879	3.38398192619975	0.852940483607477	0.247860076422645	3.33903305060355	1.5070573986413	0.394565806587892	2.9343422896726	Cluster 5	3	Peak at D6	
ENSMUST00000112475.8	ENSMUSG00000030125	Lrrc23	0.008359709404139	4.33112192393481	0.316848679188589	0.170216087492493	7.84322671970854	0	0	11.8374709185974	0.380925939454956	0.63140661131927	12.250989799728	Cluster 5	3	Peak at D6	
ENSMUST00000189878.1	ENSMUSG00000026058	Khdrbs2	0.008359709404139	1.1322782433423	0.465980614133589	0.422975717365212	1.79418086336637	0.419984536212366	0.39778956264108	2.06012368368084	0.827900133767435	0.806768816294693	1.45257783259626	Cluster 5	3	Peak at D6	
ENSMUST00000030039.12	ENSMUSG00000028354	Fmn2	0.008443360157435	1.01463786537252	3.11871710035116	2.53425621585636	8.93006354198823	3.06247465648076	3.32495439195194	9.23449781487633	6.25689110351092	4.29141656632443	16.3441644357048	Cluster 5	3	Peak at D6	
ENSMUST00000095062.9	ENSMUSG00000073725	Lmbrd1	0.008519313351224	0.55088184584016	17.2309710317344	17.7138201078536	27.0123495272527	17.7194105814084	15.1490699329853	29.011302404553	19.5409498625706	20.8654595733465	42.6976248334031	Cluster 5	3	Peak at D6	
ENSMUST00000093852.4	ENSMUSG00000066687	Zbtb16	0.008541476253137	1.47799684056715	0.146148875572366	0.17569413554207	0.647288251687763	0.129575260636333	0.184600214833631	0.598720030849387	0.241569557775984	0.075148916838396	1.14039560108291	Cluster 5	3	Peak at D6	
ENSMUST00000075069.10	ENSMUSG00000059974	Ntm	0.008589508566679	1.11641176373945	2.47252301518789	2.70262913399425	9.87655018683683	2.09224298176515	2.34600361814843	13.1322559042021	5.03642269211285	3.13652079725535	6.20860888208015	Cluster 5	3	Peak at D6	
ENSMUST00000205546.1	ENSMUSG00000010803	Gabra1	0.008739978673538	0.882491789378117	2.22789285761212	1.82398495931671	3.84902328885509	2.12279091251231	1.59083807731015	4.74861934362689	1.39381135634436	1.18000571303867	2.97526999774831	Cluster 5	3	Peak at D6	
ENSMUST00000138603.8	ENSMUSG00000006930	Hap1	0.008864253564995	1.77013588533128	2.07149234914869	1.03380025195712	13.1963764590697	2.44655274501507	1.35669931849243	14.9130566859878	2.93692054719804	1.58158292845355	2.57694099436161	Cluster 5	3	Peak at D6	
ENSMUST00000182884.7	ENSMUSG00000069601	Ank3	0.009002547685722	0.730335462351292	2.18973201710889	1.69816217420989	3.06124044585042	2.21877255972788	1.25176001045393	3.08738064739688	1.57720829096162	1.30362274139375	2.95227693635154	Cluster 5	3	Peak at D6	
ENSMUST00000139122.7	ENSMUSG00000037822	Smim14	0.009010660209745	0.601146055264981	11.2940302128306	9.59684775924632	18.5373853126988	9.87876273728079	8.59716416175609	19.0155255598371	11.9745179987697	7.42321795716275	24.746304888926	Cluster 5	3	Peak at D6	
ENSMUST00000208044.1	ENSMUSG00000030739	Myh14	0.00903807553115	1.2444749462096	0.795359357374153	0.537578714707381	2.70559235684065	0.995571027144004	0.69800665221656	2.47241283200082	1.88478334789491	0.778108705051062	2.12444472502033	Cluster 5	3	Peak at D6	
ENSMUST00000069965.8	ENSMUSG00000020015	Cdk17	0.009142747863511	0.557930299058005	19.9710539847552	20.9939669672626	35.3637015988106	19.4267328289814	19.4493395513456	38.009251595121	27.4842879620586	26.267396837114	45.5739366445483	Cluster 5	3	Peak at D6	
ENSMUST00000051754.1	ENSMUSG00000045498	Pcdhb3	0.009229160874631	1.09903503376752	0.534498805373841	0.551681106339972	2.0667347435713	0.531743570209508	0.331923223604083	1.93426728981191	0.670179978142539	0.397233983350527	1.41692932183232	Cluster 5	3	Peak at D6	
ENSMUST00000072868.4	ENSMUSG00000050963	Kcns2	0.009281802599594	2.80426713060414	0.136144402160514	0.155198016286737	1.86333261672883	0.161552696467594	0.023424561686903	2.23775786875309	0.697061774723914	0.240627662517977	1.29965951581423	Cluster 5	3	Peak at D6	
ENSMUST00000231700.1	ENSMUSG00000036304	Zdhhc23	0.009373486520621	1.43008381646297	0.121163460542239	0.282649660067573	1.46260296400681	0.256239559736865	0.265161496098293	1.02621300895524	0.62695282735678	0.263015353451743	1.06216767891896	Cluster 5	3	Peak at D6	
ENSMUST00000041840.13	ENSMUSG00000072663	Spef2	0.009385892262105	3.41676768624664	0.041321843442994	0.046308352185036	1.03517873014449	0	0.016250171710538	0.725704452166173	0.19061185496943	0.09665020130942	2.03186745781319	Cluster 5	3	Peak at D6	
ENSMUST00000106731.3	ENSMUSG00000028613	Lrp8	0.009408254509264	0.866605147275467	2.60923909697751	3.08326498902828	9.46984398610017	2.71597695364293	3.03114835551714	8.03737659409439	5.13073743875372	4.70731448578355	6.90539831337972	Cluster 5	3	Peak at D6	
ENSMUST00000041591.15	ENSMUSG00000022425	Enpp2	0.009452675385431	-0.962442703853319	35.8149196623153	15.6686870792009	21.892507060797	35.8809016378285	10.513286356247	28.3075304964283	20.1763456623707	8.47839561350354	22.9625853455817	Cluster 5	3	Peak at D6	
ENSMUST00000126096.7	ENSMUSG00000033569	Adgrb3	0.009508674412202	1.18100819111288	0.34918524190753	0.197548670235385	0.855555270273868	0.31496892559077	0.321507964204894	0.625434288443313	0.589953962697108	0.215669571713135	1.03478234835545	Cluster 5	3	Peak at D6	
ENSMUST00000200575.4	ENSMUSG00000058153	Sez6l	0.009718447489972	2.36836560321539	0.824213076467401	0.27468958368958	2.65343031958075	1.1278257885754	0.51049533670841	3.09847953293366	0.531075096932381	0.04101323883227	1.07653421196156	Cluster 5	3	Peak at D6	
ENSMUST00000046870.12	ENSMUSG00000019230	Lhx9	0.009718447489972	2.72486498145581	0.065657928848971	0	0.546426586923229	0.030871940683127	0.140913438908641	0.571887623160175	0.080695478289734	0.031146184496673	0.430115302863949	Cluster 5	3	Peak at D6	
ENSMUST00000017534.14	ENSMUSG00000017390	Aldoc	0.009845731620556	0.905729238519168	2.19706917908754	2.41721592670766	7.38756012563122	2.7463503121381	2.25921405537409	6.3418300388018	3.87082912285762	1.83825028001173	8.19624742108363	Cluster 5	3	Peak at D6	
ENSMUST00000064762.5	ENSMUSG00000052727	Map1b	0.009847441510155	0.515371724480758	29.761272577254	26.4319716957887	50.4937603961752	30.7908391245775	26.1683401898515	52.3208152559094	41.1786458543735	33.1402194731136	45.7531542159057	Cluster 5	3	Peak at D6	
ENSMUST00000139925.1	ENSMUSG00000026469	Xpr1	0.009858261087652	0.951536979631546	1.66257382633768	1.81238390588734	4.8553761063393	1.91845743040725	1.7163199614387	4.34927390726976	1.75335015657094	1.91626771291476	5.02770314529512	Cluster 5	3	Peak at D6	
ENSMUST00000090473.6	ENSMUSG00000068696	Gpr88	0.009936526264059	1.14961986452453	2.42554584855917	2.10507545103091	6.12478782540163	2.13830806437405	1.74590895897122	8.60319194148277	5.77509769904309	3.29473658382687	8.11929183602869	Cluster 5	3	Peak at D6	
ENSMUST00000134875.7	ENSMUSG00000035984	Nme5	0.009941253068048	3.73255630439963	1.01802497971924	0	1.12392411014011	0	0	0.79059359730863	0.463940196245831	0	5.86095619646419	Cluster 5	3	Peak at D6	
ENSMUST00000051442.6	ENSMUSG00000047910	Pcdhb16	0.009954102020318	0.690217606569001	4.45709478122486	3.89809066616207	5.93384281009643	5.06854982859683	3.10381517538623	6.29819163332662	4.0300231724836	3.24824827662573	9.35378848385449	Cluster 5	3	Peak at D6	
ENSMUST00000210924.1	ENSMUSG00000040640	Erc2	0.010093758453352	0.95111442470202	1.51546606645248	1.71628303390961	4.26924658418575	2.11627467201673	1.17883257743608	4.287063132629	1.51773691183345	1.20731802675392	4.98256735183085	Cluster 5	3	Peak at D6	
ENSMUST00000042594.12	ENSMUSG00000035805	Mlc1	0.010139153041599	1.29283195236039	15.1851311636158	15.6739035966358	89.7297752604912	16.2943367771813	16.9129672485553	103.746487328264	39.6653873358204	31.3338290452573	55.1073857147367	Cluster 5	3	Peak at D6	
