Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
6,91685171,91685672,chr6-91685171-91685672,Stable,Stable,Stable,27,Lsm3,-169243,,,Tmem43,-211468,,
13,4001587,4002088,chr13-4001587-4002088,Stable,Stable,Stable,27,Akr1c14,46923,,,,,,
6,42582739,42583240,chr6-42582739-42583240,Stable,Stable,Stable,27,Zyx,-233109,,,,,,
11,48771571,48772267,chr11-48771571-48772267,Stable,Stable,Stable,27,Irgm1,89701,,,,,,
3,58636596,58637355,chr3-58636596-58637355,Stable,Stable,Stable,27,Serp1,-116779,,,,,,
14,48795302,48795803,chr14-48795302-48795803,Stable,Stable,Stable,27,Exoc5,208287,,,,,,
3,92304301,92304802,chr3-92304301-92304802,Stable,Stable,Stable,27,Sprr2g,69113,,,,,,
7,116276235,116276736,chr7-116276235-116276736,Stable,Closing,Stable,24,Nucb2,227633,,,,,,
4,106614115,106614616,chr4-106614115-106614616,Stable,Opening,Stable,21,Dhcr24,-53077,,,,,,
18,60651649,60652150,chr18-60651649-60652150,Stable,Stable,Stable,27,Synpo,-57676,,,,,,
9,46073331,46073832,chr9-46073331-46073832,Stable,Stable,Stable,27,Tagln,-143712,,,,,,
7,67583583,67584084,chr7-67583583-67584084,Stable,Stable,Stable,27,Synm,146076,,,,,,
19,30450812,30451313,chr19-30450812-30451313,Stable,Stable,Stable,27,Dkk1,94550,,,,,,
2,121368808,121369309,chr2-121368808-121369309,Stable,Opening,Stable,21,Pdia3,44466,,,,,,
16,37742254,37742755,chr16-37742254-37742755,Stable,Stable,Stable,27,Fstl1,34118,,,,,,
6,142338838,142339761,chr6-142338838-142339761,Stable,Stable,Stable,27,Golt1b,47460,,,,,,
16,58299461,58299986,chr16-58299461-58299986,Stable,Stable,Stable,27,Dcbld2,108457,,,,,,
13,115080031,115080532,chr13-115080031-115080532,Stable,Stable,Stable,27,Itga1,-126935,,,,,,
4,3691440,3692547,chr4-3691440-3692547,Stable,Stable,Stable,27,Lyn,-13325,,,,,,
13,114931715,114932216,chr13-114931715-114932216,Stable,Stable,Stable,27,Itga1,20880,,,,,,
11,82174754,82175255,chr11-82174754-82175255,Stable,Closing,Stable,24,Ccl2,-139183,,,,,,
13,4046774,4047275,chr13-4046774-4047275,Stable,Closing,Stable,24,Akr1c14,1736,,,,,,
7,15929874,15930375,chr7-15929874-15930375,Stable,Stable,Stable,27,Ehd2,16583,,,,,,
13,9120922,9121423,chr13-9120922-9121423,Stable,Closing,Stable,24,Idi1,-235421,,,,,,
8,25051700,25052201,chr8-25051700-25052201,Stable,Opening,Stable,21,Adam9,-102089,,,,,,
9,109892575,109893076,chr9-109892575-109893076,Stable,Stable,Stable,27,Fbxw18,-215841,,,,,,
5,14073083,14073584,chr5-14073083-14073584,Stable,Closing,Stable,24,Sema3e,-47807,,,,,,
7,89560865,89561366,chr7-89560865-89561366,Stable,Stable,Stable,27,Fzd4,-156510,,,,,,
9,106687171,106687672,chr9-106687171-106687672,Stable,Stable,Stable,27,Manf,150640,,,,,,
11,47128492,47129618,chr11-47128492-47129618,Stable,Closing,Stable,24,Sgcd,-232239,,,,,,
11,97766380,97766881,chr11-97766380-97766881,Stable,Stable,Stable,27,Lasp1,32119,,,,,,
9,122836744,122837245,chr9-122836744-122837245,Stable,Stable,Stable,27,Kif15,113801,,,,,,
7,116307194,116307695,chr7-116307194-116307695,Stable,Stable,Stable,27,Nucb2,196674,,,,,,
16,52319162,52319663,chr16-52319162-52319663,Stable,Closing,Stable,24,Alcam,-70166,,,,,,
10,128547503,128548004,chr10-128547503-128548004,Stable,Opening,Stable,21,Pa2g4,9762,,,Myl6,-56643,,
10,122105197,122105898,chr10-122105197-122105898,Stable,Stable,Stable,27,Rxylt1,-27083,,,,,,
4,133277491,133277992,chr4-133277491-133277992,Stable,Stable,Stable,27,Tent5b,202140,,,,,,
5,100321965,100322466,chr5-100321965-100322466,Stable,Stable,Stable,27,Sec31a,39183,,,,,,
2,143951804,143952305,chr2-143951804-143952305,Stable,Stable,Stable,27,Dstn,-36484,,,,,,
14,46517246,46517747,chr14-46517246-46517747,Stable,Stable,Stable,27,Bmp4,-133726,,,,,,
2,144108291,144109014,chr2-144108291-144109014,Stable,Stable,Stable,27,Dstn,-192971,,,,,,
16,58171691,58172192,chr16-58171691-58172192,Stable,Stable,Stable,27,Dcbld2,236251,,,,,,
16,37963417,37963918,chr16-37963417-37963918,Stable,Stable,Stable,27,Fstl1,-186544,,,,,,
6,135223798,135224299,chr6-135223798-135224299,Stable,Stable,Stable,27,Emp1,138246,,,,,,
10,128748093,128748807,chr10-128748093-128748807,Stable,Opening,Stable,21,Pa2g4,-190327,,,,,,
13,75987995,75988496,chr13-75987995-75988496,Stable,Stable,Stable,27,Rhobtb3,-118458,,,,,,
5,137740818,137741631,chr5-137740818-137741631,Stable,Stable,Stable,27,Pcolce,-135715,,,,,,
8,61341498,61341999,chr8-61341498-61341999,Stable,Stable,Stable,27,Palld,169434,,,,,,
11,97967043,97967544,chr11-97967043-97967544,Stable,Stable,Stable,27,Lasp1,-168043,,,,,,
4,58189198,58189699,chr4-58189198-58189699,Stable,Closing,Stable,24,Svep1,-146756,,,,,,
13,33004444,33004945,chr13-33004444-33004945,Stable,Stable,Stable,27,Serpinb9b,22471,,,,,,
11,40692397,40692898,chr11-40692397-40692898,Stable,Stable,Stable,27,Ccng1,55654,,,,,,
4,100307317,100307818,chr4-100307317-100307818,Stable,Stable,Stable,27,Ror1,-211526,,,,,,
3,121723018,121723773,chr3-121723018-121723773,Stable,Opening,Stable,21,F3,0,,,,,,
7,3303542,3304043,chr7-3303542-3304043,Stable,Opening,Stable,21,Myadm,-14462,,,,,,
13,33085527,33086028,chr13-33085527-33086028,Stable,Opening,Stable,21,Serpinb9b,-58111,,,,,,
8,48400536,48401037,chr8-48400536-48401037,Stable,Stable,Stable,27,Gm32842,-130288,,,,,,
12,16634294,16634795,chr12-16634294-16634795,Stable,Stable,Stable,27,E2f6,176168,,,,,,
7,112400080,112400581,chr7-112400080-112400581,Stable,Stable,Stable,27,Mical2,-174224,,,,,,
5,13965793,13966294,chr5-13965793-13966294,Stable,Stable,Stable,27,Sema3e,58982,,,,,,
8,61759717,61760218,chr8-61759717-61760218,Stable,Stable,Stable,27,Palld,-248284,,,,,,
1,17085235,17085736,chr1-17085235-17085736,Stable,Stable,Stable,27,Jph1,-120675,,,,,,
6,135610559,135611060,chr6-135610559-135611060,Stable,Stable,Stable,27,Emp1,-248014,,,,,,
11,69364904,69365405,chr11-69364904-69365405,Stable,Stable,Stable,27,Tmem88,31114,,,,,,
4,3703386,3703887,chr4-3703386-3703887,Stable,Stable,Stable,27,Lyn,-25271,,,,,,
4,3785647,3786148,chr4-3785647-3786148,Stable,Closing,Stable,24,Lyn,-107532,,,,,,
1,150251454,150251955,chr1-150251454-150251955,Stable,Closing,Stable,24,Ptgs2,-151423,,,,,,
10,122018585,122019086,chr10-122018585-122019086,Stable,Stable,Stable,27,Rxylt1,59028,,,,,,
15,11801976,11802820,chr15-11801976-11802820,Stable,Opening,Stable,21,Npr3,37076,,,,,,
5,96803120,96803621,chr5-96803120-96803621,Stable,Closing,Stable,24,Anxa3,-9781,,,,,,
5,14126325,14127001,chr5-14126325-14127001,Stable,Closing,Stable,24,Sema3e,-101049,,,,,,
1,135154331,135154832,chr1-135154331-135154832,Stable,Opening,Stable,21,Lmod1,169975,,,,,,
5,97022588,97023089,chr5-97022588-97023089,Stable,Stable,Stable,27,Anxa3,-229249,,,,,,
17,80160419,80160920,chr17-80160419-80160920,Stable,Stable,Stable,27,Srsf7,39160,,,,,,
6,29473866,29474367,chr6-29473866-29474367,Stable,Stable,Stable,27,Calu,-125797,,,,,,
10,7673460,7674073,chr10-7673460-7674073,Stable,Stable,Stable,27,Ulbp1,-233098,,,,,,
18,58033366,58033867,chr18-58033366-58033867,Stable,Stable,Stable,27,Fbn2,-24743,,,,,,
16,37925990,37926491,chr16-37925990-37926491,Stable,Stable,Stable,27,Fstl1,-149117,,,,,,
4,120487537,120488332,chr4-120487537-120488332,Stable,Closing,Stable,24,Ctps,51536,,,,,,
5,137745792,137746293,chr5-137745792-137746293,Stable,Stable,Stable,27,Pcolce,-140689,,,,,,
5,93100821,93101726,chr5-93100821-93101726,Stable,Stable,Stable,27,11-Sep,-7384,,,,,,
1,194962154,194962765,chr1-194962154-194962765,Stable,Stable,Stable,27,Cr1l,134617,,,,,,
8,71720081,71720582,chr8-71720081-71720582,Stable,Opening,Stable,21,Bst2,-185826,,,,,,
11,69605610,69606111,chr11-69605610-69606111,Stable,Stable,Stable,27,Tmem88,-209091,,,,,,
11,97685557,97686058,chr11-97685557-97686058,Stable,Stable,Stable,27,Lasp1,112942,,,,,,
2,33035043,33035544,chr2-33035043-33035544,Stable,Closing,Stable,24,Angptl2,180525,,,,,,
9,109770233,109770934,chr9-109770233-109770934,Stable,Stable,Stable,27,Fbxw18,-93499,,,,,,
12,82093829,82094330,chr12-82093829-82094330,Stable,Stable,Stable,27,Sipa1l1,74990,,,,,,
3,137289261,137289762,chr3-137289261-137289762,Stable,Closing,Stable,24,Emcn,51305,,,,,,
2,121660614,121661605,chr2-121660614-121661605,Stable,Stable,Stable,27,Pdia3,-246839,,,,,,
10,120745075,120745576,chr10-120745075-120745576,Stable,Stable,Stable,27,Msrb3,35520,,,,,,
8,61642269,61642770,chr8-61642269-61642770,Stable,Stable,Stable,27,Palld,-130836,,,,,,
6,135292297,135292798,chr6-135292297-135292798,Stable,Stable,Stable,27,Emp1,69747,,,,,,
7,112225550,112226051,chr7-112225550-112226051,Stable,Opening,Stable,21,Mical2,0,,,,,,
5,17419196,17419697,chr5-17419196-17419697,Stable,Opening,Stable,21,Sema3c,154584,,,,,,
9,21723491,21724541,chr9-21723491-21724541,Stable,Stable,Stable,27,Ldlr,-8,,,,,,
10,128455194,128455695,chr10-128455194-128455695,Stable,Stable,Stable,27,Myl6,35165,,,Pa2g4,102071,,
16,57243762,57244263,chr16-57243762-57244263,Stable,Opening,Stable,21,Filip1l,108830,,,,,,
16,17024384,17024885,chr16-17024384-17024885,Stable,Stable,Stable,27,Sdf2l1,105253,,,Ube2l3,127128,,
1,171440090,171440591,chr1-171440090-171440591,Stable,Stable,Stable,27,F11r,-2555,,,,,,
9,37085232,37085733,chr9-37085232-37085733,Stable,Closing,Stable,24,Gm10177,167189,,,,,,
8,84815471,84815972,chr8-84815471-84815972,Stable,Stable,Stable,27,Calr,25878,,,,,,
18,33096265,33097051,chr18-33096265-33097051,Stable,Closing,Stable,24,Stard4,102304,,,,,,
13,114793176,114793886,chr13-114793176-114793886,Stable,Stable,Stable,27,Itga1,159210,,,,,,
13,3893281,3893782,chr13-3893281-3893782,Stable,Stable,Stable,27,Akr1c14,155229,,,,,,
19,34120043,34120544,chr19-34120043-34120544,Stable,Stable,Stable,27,Acta2,120546,,,,,,
1,170080860,170081580,chr1-170080860-170081580,Stable,Closing,Stable,24,Hsd17b7,-131325,,,,,,
18,67520743,67521455,chr18-67520743-67521455,Stable,Closing,Stable,24,Tubb6,-130026,,,,,,
10,84392376,84392877,chr10-84392376-84392877,Stable,Closing,Stable,24,Nuak1,-21471,,,,,,
1,59764411,59764912,chr1-59764411-59764912,Stable,Stable,Stable,27,Nop58,-79440,,,,,,
6,82458873,82459374,chr6-82458873-82459374,Stable,Stable,Stable,27,Pole4,159618,,,,,,
16,46410264,46410952,chr16-46410264-46410952,Stable,Stable,Stable,27,Nectin3,-22558,,,,,,
7,116608221,116608853,chr7-116608221-116608853,Stable,Stable,Stable,27,Nucb2,-103852,,,,,,
13,24375272,24375773,chr13-24375272-24375773,Stable,Closing,Stable,24,Ripor2,125752,,,,,,
5,96962279,96962780,chr5-96962279-96962780,Stable,Stable,Stable,27,Anxa3,-168940,,,,,,
6,142209265,142210075,chr6-142209265-142210075,Stable,Stable,Stable,27,Golt1b,177146,,,,,,
17,78417349,78418275,chr17-78417349-78418275,Stable,Stable,Stable,27,Crim1,-217101,,,,,,
5,143180491,143180992,chr5-143180491-143180992,Stable,Stable,Stable,27,Kdelr2,222846,,,,,,
19,34255139,34255640,chr19-34255139-34255640,Stable,Closing,Stable,24,Acta2,-14049,,,,,,
1,59900688,59901189,chr1-59900688-59901189,Stable,Stable,Stable,27,Nop58,-215717,,,,,,
12,80046642,80047143,chr12-80046642-80047143,Stable,Stable,Stable,27,Actn1,120404,,,,,,
13,8699800,8700301,chr13-8699800-8700301,Stable,Stable,Stable,27,Idi1,185200,,,,,,
1,93225224,93225725,chr1-93225224-93225725,Stable,Stable,Stable,27,Hdlbp,180215,,,,,,
6,142514695,142515196,chr6-142514695-142515196,Stable,Closing,Stable,24,Golt1b,-127474,,,,,,
1,59886928,59887429,chr1-59886928-59887429,Stable,Stable,Stable,27,Nop58,-201957,,,,,,
3,131339204,131339705,chr3-131339204-131339705,Stable,Stable,Stable,27,Sgms2,-20219,,,,,,
9,36857517,36858018,chr9-36857517-36858018,Stable,Stable,Stable,27,Stt3a,-128173,,,,,,
4,133545776,133546277,chr4-133545776-133546277,Stable,Stable,Stable,27,Tent5b,-65644,,,,,,
19,11460405,11460906,chr19-11460405-11460906,Stable,Stable,Stable,27,Ms4a4d,75895,,,,,,
6,149141260,149141761,chr6-149141260-149141761,Stable,Stable,Stable,27,Resf1,167653,,,,,,
9,36865323,36865824,chr9-36865323-36865824,Stable,Stable,Stable,27,Stt3a,-135979,,,,,,
10,83957370,83957871,chr10-83957370-83957871,Stable,Stable,Stable,27,1500009L16Rik,-234505,,,,,,
13,4281559,4282060,chr13-4281559-4282060,Stable,Opening,Stable,21,Akr1c14,-232548,,,,,,
3,89225851,89226352,chr3-89225851-89226352,Stable,Stable,Stable,27,Krtcap2,19614,,,,,,
6,42257285,42257786,chr6-42257285-42257786,Stable,Stable,Stable,27,Zyx,91844,,,,,,
12,73045360,73045861,chr12-73045360-73045861,Stable,Stable,Stable,27,Six4,53748,,,,,,
4,3607005,3607799,chr4-3607005-3607799,Stable,Stable,Stable,27,Lyn,70316,,,,,,
11,97987661,97988399,chr11-97987661-97988399,Stable,Stable,Stable,27,Lasp1,-188661,,,,,,
5,7960089,7960590,chr5-7960089-7960590,Stable,Stable,Stable,27,Sri,85488,,,,,,
8,71537326,71537827,chr8-71537326-71537827,Stable,Closing,Stable,24,Bst2,-3071,,,,,,
2,121271223,121271724,chr2-121271223-121271724,Stable,Opening,Stable,21,Pdia3,142051,,,Tgm5,-225112,,
9,45849720,45850221,chr9-45849720-45850221,Stable,Stable,Stable,27,Tagln,79398,,,,,,
5,140542771,140543272,chr5-140542771-140543272,Stable,Stable,Stable,27,Nudt1,-221115,,,,,,
7,126847516,126848017,chr7-126847516-126848017,Stable,Stable,Stable,27,Kif22,179712,,,,,,
12,16653429,16653930,chr12-16653429-16653930,Stable,Opening,Stable,21,E2f6,157033,,,Rock2,240965,,
9,37177152,37177653,chr9-37177152-37177653,Stable,Opening,Stable,21,Gm10177,75269,,,,,,
10,120112694,120113195,chr10-120112694-120113195,Stable,Stable,Stable,27,Llph,113875,,,,,,
7,127273705,127274206,chr7-127273705-127274206,Stable,Stable,Stable,27,Kif22,-245976,,,,,,
6,82688691,82689192,chr6-82688691-82689192,Stable,Stable,Stable,27,Pole4,-69699,,,,,,
4,119294411,119294912,chr4-119294411-119294912,Stable,Stable,Stable,27,Ppih,5098,,,,,,
9,67071391,67071892,chr9-67071391-67071892,Stable,Closing,Stable,24,Rps27l,-125305,,,,,,
12,54713972,54714473,chr12-54713972-54714473,Stable,Stable,Stable,27,Cfl2,144336,,,,,,
11,48799934,48800435,chr11-48799934-48800435,Stable,Stable,Stable,27,Irgm1,61533,,,,,,
10,128668489,128669324,chr10-128668489-128669324,Stable,Opening,Stable,21,Pa2g4,-110723,,,Myl6,-177629,,
9,21546162,21546663,chr9-21546162-21546663,Stable,Stable,Stable,27,Ldlr,176820,,,,,,
12,71839994,71840845,chr12-71839994-71840845,Stable,Stable,Stable,27,L3hypdh,232583,,,,,,
18,67369521,67370502,chr18-67369521-67370502,Stable,Stable,Stable,27,Tubb6,20215,,,,,,
1,135169610,135170111,chr1-135169610-135170111,Stable,Stable,Stable,27,Lmod1,154696,,,,,,
3,137352239,137352740,chr3-137352239-137352740,Stable,Closing,Stable,24,Emcn,-11172,,,,,,
5,96471974,96472475,chr5-96471974-96472475,Stable,Closing,Stable,24,Fras1,-98019,,,,,,
8,48222217,48222718,chr8-48222217-48222718,Stable,Stable,Stable,27,Gm32842,47530,,,,,,
7,104314917,104315965,chr7-104314917-104315965,Stable,Stable,Stable,27,Trim6,-96124,,,,,,
10,7191639,7192140,chr10-7191639-7192140,Stable,Stable,Stable,27,Ulbp1,248222,,,,,,
5,5496312,5496813,chr5-5496312-5496813,Stable,Stable,Stable,27,Steap2,168016,,,Steap1,239504,,
6,83325842,83326343,chr6-83325842-83326343,Stable,Stable,Stable,27,Actg2,186562,,,,,,
3,89378373,89378874,chr3-89378373-89378874,Stable,Stable,Stable,27,Krtcap2,-132407,,,,,,
5,92708059,92708560,chr5-92708059-92708560,Stable,Stable,Stable,27,Stbd1,-105018,,,,,,
13,9031943,9032444,chr13-9031943-9032444,Stable,Closing,Stable,24,Idi1,-146442,,,,,,
7,3448721,3449325,chr7-3448721-3449325,Stable,Stable,Stable,27,Myadm,-159641,,,,,,
6,58608362,58608863,chr6-58608362-58608863,Stable,Stable,Stable,27,Abcg2,-23839,,,,,,
9,106685353,106686016,chr9-106685353-106686016,Stable,Stable,Stable,27,Manf,152296,,,,,,
9,56041731,56042232,chr9-56041731-56042232,Stable,Stable,Stable,27,Peak1,158894,,,,,,
10,84388352,84388853,chr10-84388352-84388853,Stable,Closing,Stable,24,Nuak1,-17447,,,,,,
17,80206387,80206888,chr17-80206387-80206888,Stable,Stable,Stable,27,Srsf7,-6307,,,,,,
6,29164317,29164978,chr6-29164317-29164978,Stable,Stable,Stable,27,Calu,183091,,,,,,
7,126798981,126799909,chr7-126798981-126799909,Stable,Stable,Stable,27,Kif22,227820,,,,,,
9,75261379,75261880,chr9-75261379-75261880,Stable,Stable,Stable,27,Arpp19,-223765,,,,,,
7,3290120,3290621,chr7-3290120-3290621,Stable,Stable,Stable,27,Myadm,-1040,,,,,,
8,84812944,84813445,chr8-84812944-84813445,Stable,Opening,Stable,21,Calr,28405,,,,,,
9,79673678,79674179,chr9-79673678-79674179,Stable,Stable,Stable,27,Col12a1,-74687,,,,,,
5,38085547,38086312,chr5-38085547-38086312,Stable,Stable,Stable,27,Tmem128,173873,,,,,,
5,57760293,57760794,chr5-57760293-57760794,Stable,Stable,Stable,27,Pcdh7,-42326,,,,,,
15,99701878,99702379,chr15-99701878-99702379,Stable,Stable,Stable,27,Lima1,76091,,,,,,
4,119077228,119077729,chr4-119077228-119077729,Stable,Stable,Stable,27,Ppih,222281,,,,,,
13,24624950,24625451,chr13-24624950-24625451,Stable,Stable,Stable,27,Ripor2,-123425,,,,,,
2,33365547,33366048,chr2-33365547-33366048,Stable,Opening,Stable,21,Angptl2,-149478,,,,,,
12,82373990,82374491,chr12-82373990-82374491,Stable,Stable,Stable,27,Sipa1l1,-204670,,,,,,
17,80332301,80332802,chr17-80332301-80332802,Stable,Stable,Stable,27,Srsf7,-132221,,,,,,
5,5494258,5494881,chr5-5494258-5494881,Stable,Opening,Stable,21,Steap2,169948,,,Steap1,241436,,
4,99929964,99930465,chr4-99929964-99930465,Stable,Stable,Stable,27,Ror1,165326,,,,,,
9,37359567,37360068,chr9-37359567-37360068,Stable,Stable,Stable,27,Gm10177,-106645,,,,,,
8,25144663,25145164,chr8-25144663-25145164,Stable,Stable,Stable,27,Adam9,-195052,,,,,,
8,84698901,84699402,chr8-84698901-84699402,Stable,Stable,Stable,27,Calr,142448,,,,,,
8,84664974,84665475,chr8-84664974-84665475,Stable,Stable,Stable,27,Calr,176375,,,,,,
16,17124943,17125444,chr16-17124943-17125444,Stable,Stable,Stable,27,Sdf2l1,4694,,,Ube2l3,26569,,
6,82702627,82703128,chr6-82702627-82703128,Stable,Stable,Stable,27,Pole4,-83635,,,,,,
17,46143945,46144446,chr17-46143945-46144446,Stable,Stable,Stable,27,Tjap1,113405,,,,,,
5,92745696,92746197,chr5-92745696-92746197,Stable,Stable,Stable,27,Stbd1,-142655,,,,,,
6,135362610,135363111,chr6-135362610-135363111,Stable,Stable,Stable,27,Emp1,-65,,,,,,
1,169747406,169747907,chr1-169747406-169747907,Stable,Stable,Stable,27,Rgs4,-5929,,,Hsd17b7,201628,,
4,144969011,144969512,chr4-144969011-144969512,Stable,Stable,Stable,27,Dhrs3,-76184,,,,,,
8,71709524,71710025,chr8-71709524-71710025,Stable,Stable,Stable,27,Bst2,-175269,,,,,,
2,151973189,151973690,chr2-151973189-151973690,Stable,Stable,Stable,27,Angpt4,-61979,,,,,,
4,120406808,120407309,chr4-120406808-120407309,Stable,Stable,Stable,27,Ctps,132559,,,,,,
8,84773764,84774265,chr8-84773764-84774265,Stable,Stable,Stable,27,Calr,67585,,,,,,
10,4125147,4125648,chr10-4125147-4125648,Stable,Stable,Stable,27,Akap12,140732,,,,,,
18,67390953,67391837,chr18-67390953-67391837,Stable,Closing,Stable,24,Tubb6,-236,,,,,,
1,45431841,45432342,chr1-45431841-45432342,Stable,Opening,Stable,21,Col5a2,-57520,,,,,,
4,133633319,133633820,chr4-133633319-133633820,Stable,Stable,Stable,27,Tent5b,-153187,,,,,,
4,145125387,145126260,chr4-145125387-145126260,Stable,Stable,Stable,27,Dhrs3,-232560,,,,,,
19,47902511,47903012,chr19-47902511-47903012,Stable,Stable,Stable,27,Gsto1,-47541,,,,,,
13,24257633,24258134,chr13-24257633-24258134,Stable,Stable,Stable,27,Ripor2,243391,,,,,,
4,3678631,3679132,chr4-3678631-3679132,Stable,Stable,Stable,27,Lyn,-516,,,,,,
1,169919123,169919624,chr1-169919123-169919624,Stable,Opening,Stable,21,Hsd17b7,29911,,,Rgs4,-177646,,
10,128696060,128696561,chr10-128696060-128696561,Stable,Stable,Stable,27,Pa2g4,-138294,,,Myl6,-205200,,
5,17497839,17498340,chr5-17497839-17498340,Stable,Stable,Stable,27,Sema3c,75941,,,,,,
5,7996516,7997017,chr5-7996516-7997017,Stable,Opening,Stable,21,Sri,49061,,,,,,
18,67245194,67245695,chr18-67245194-67245695,Stable,Stable,Stable,27,Tubb6,145022,,,,,,
13,24640301,24640802,chr13-24640301-24640802,Stable,Closing,Stable,24,Ripor2,-138776,,,,,,
11,70646726,70647888,chr11-70646726-70647888,Stable,Stable,Stable,27,Pld2,-106662,,,,,,
8,48278183,48278684,chr8-48278183-48278684,Stable,Stable,Stable,27,Gm32842,-7935,,,,,,
5,57898907,57899408,chr5-57898907-57899408,Stable,Closing,Stable,24,Pcdh7,-180940,,,,,,
3,37414340,37414841,chr3-37414340-37414841,Stable,Opening,Stable,21,Spata5,5055,,,,,,
6,125424077,125424578,chr6-125424077-125424578,Stable,Stable,Stable,27,Mrpl51,-232276,,,,,,
14,49118291,49118792,chr14-49118291-49118792,Stable,Stable,Stable,27,Exoc5,-114201,,,,,,
12,73021017,73021518,chr12-73021017-73021518,Stable,Stable,Stable,27,Six4,78091,,,,,,
5,137684541,137685042,chr5-137684541-137685042,Stable,Stable,Stable,27,Pcolce,-79438,,,,,,
1,45276012,45276513,chr1-45276012-45276513,Stable,Closing,Stable,24,Col5a2,97808,,,,,,
9,37406348,37406849,chr9-37406348-37406849,Stable,Stable,Stable,27,Gm10177,-153426,,,,,,
8,25017675,25018176,chr8-25017675-25018176,Stable,Stable,Stable,27,Adam9,-68064,,,,,,
6,29205149,29205650,chr6-29205149-29205650,Stable,Stable,Stable,27,Calu,142419,,,,,,
13,90206372,90206873,chr13-90206372-90206873,Stable,Stable,Stable,27,Tmem167,-117249,,,,,,
8,48100328,48100829,chr8-48100328-48100829,Stable,Stable,Stable,27,Gm32842,169419,,,,,,
6,29431359,29431860,chr6-29431359-29431860,Stable,Closing,Stable,24,Calu,-83290,,,,,,
7,15975904,15976490,chr7-15975904-15976490,Stable,Stable,Stable,27,Ehd2,-28946,,,,,,
10,121886738,121887239,chr10-121886738-121887239,Stable,Stable,Stable,27,Rxylt1,190875,,,,,,
5,93323529,93324030,chr5-93323529-93324030,Stable,Stable,Stable,27,11-Sep,-230092,,,,,,
4,144893132,144893895,chr4-144893132-144893895,Stable,Stable,Stable,27,Dhrs3,-305,,,,,,
8,71595852,71596353,chr8-71595852-71596353,Stable,Stable,Stable,27,Bst2,-61597,,,,,,
6,83317183,83317684,chr6-83317183-83317684,Stable,Stable,Stable,27,Actg2,195221,,,,,,
5,96974706,96975207,chr5-96974706-96975207,Stable,Stable,Stable,27,Anxa3,-181367,,,,,,
8,84798938,84799439,chr8-84798938-84799439,Stable,Stable,Stable,27,Calr,42411,,,,,,
16,57319207,57319708,chr16-57319207-57319708,Stable,Stable,Stable,27,Filip1l,33385,,,,,,
11,40591932,40592433,chr11-40591932-40592433,Stable,Stable,Stable,27,Ccng1,156119,,,,,,
14,46388703,46389204,chr14-46388703-46389204,Stable,Stable,Stable,27,Bmp4,-5183,,,,,,
16,52311033,52311534,chr16-52311033-52311534,Stable,Stable,Stable,27,Alcam,-62037,,,,,,
6,135525596,135526097,chr6-135525596-135526097,Stable,Stable,Stable,27,Emp1,-163051,,,,,,
9,36973333,36973834,chr9-36973333-36973834,Stable,Stable,Stable,27,Stt3a,-243989,,,,,,
8,84810809,84811310,chr8-84810809-84811310,Stable,Opening,Stable,21,Calr,30540,,,,,,
8,71988378,71988879,chr8-71988378-71988879,Stable,Stable,Stable,27,Tpm4,141295,,,,,,
8,113554953,113555454,chr8-113554953-113555454,Stable,Stable,Stable,27,Adamts18,141672,,,,,,
9,109832415,109832916,chr9-109832415-109832916,Stable,Stable,Stable,27,Fbxw18,-155681,,,,,,
17,42301348,42301849,chr17-42301348-42301849,Stable,Closing,Stable,24,Ptchd4,14098,,,,,,
6,129237960,129238461,chr6-129237960-129238461,Stable,Stable,Stable,27,Olr1,246783,,,,,,
1,80483336,80483837,chr1-80483336-80483837,Stable,Stable,Stable,27,Cul3,-218413,,,,,,
8,71908487,71908988,chr8-71908487-71908988,Stable,Stable,Stable,27,Tpm4,221186,,,,,,
2,3760493,3760994,chr2-3760493-3760994,Stable,Stable,Stable,27,Fam107b,-190005,,,,,,
5,92117758,92118259,chr5-92117758-92118259,Stable,Opening,Stable,21,Cxcl10,228379,,,,,,
17,78288557,78289058,chr17-78288557-78289058,Stable,Stable,Stable,27,Crim1,-88309,,,,,,
3,58377636,58378137,chr3-58377636-58378137,Stable,Stable,Stable,27,Serp1,141680,,,,,,
19,34334255,34334873,chr19-34334255-34334873,Stable,Stable,Stable,27,Acta2,-93165,,,,,,
4,133298916,133299417,chr4-133298916-133299417,Stable,Stable,Stable,27,Tent5b,180715,,,,,,
1,171189083,171189848,chr1-171189083-171189848,Stable,Stable,Stable,27,F11r,247687,,,,,,
4,119422081,119423028,chr4-119422081-119423028,Stable,Stable,Stable,27,Ppih,-122071,,,,,,
9,79637809,79638310,chr9-79637809-79638310,Stable,Stable,Stable,27,Col12a1,-38818,,,,,,
9,21866505,21867006,chr9-21866505-21867006,Stable,Stable,Stable,27,Ldlr,-143022,,,,,,
6,83435117,83435618,chr6-83435117-83435618,Stable,Stable,Stable,27,Actg2,77287,,,,,,
17,70993462,70993963,chr17-70993462-70993963,Stable,Closing,Stable,24,Myl12a,0,,,,,,
