Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
2,145884770,145885271,chr2-145884770-145885271,Stable,Stable,Stable,27,Rin2,-209555,,,,,,
2,164725829,164726330,chr2-164725829-164726330,Stable,Stable,Stable,27,Dbndd2,-239723,,,,,,
4,53353742,53354243,chr4-53353742-53354243,Stable,Stable,Stable,27,Slc44a1,86170,,,,,,
11,55446540,55447041,chr11-55446540-55447041,Stable,Stable,Stable,27,Sparc,-52040,,,,,,
3,95659295,95659796,chr3-95659295-95659796,Stable,Stable,Stable,27,Ecm1,74351,,,,,,
12,112875505,112876006,chr12-112875505-112876006,Stable,Stable,Stable,27,Clba1,-66568,,,,,,
7,19715489,19715990,chr7-19715489-19715990,Stable,Stable,Stable,27,Apoe,-19380,,,,,,
10,21993131,21993632,chr10-21993131-21993632,Stable,Stable,Stable,27,Sgk1,-110947,,,,,,
5,115398318,115398819,chr5-115398318-115398819,Stable,Stable,Stable,27,Bicdl1,249356,,,,,,
1,131963177,131963678,chr1-131963177-131963678,Stable,Stable,Stable,27,Slc41a1,-135684,,,,,,
4,134396028,134396529,chr4-134396028-134396529,Stable,Stable,Stable,27,Extl1,-39656,,,,,,
6,137110483,137110984,chr6-137110483-137110984,Stable,Stable,Stable,27,Mgp,-238048,,,,,,
15,32749978,32750479,chr15-32749978-32750479,Stable,Stable,Stable,27,Sdc2,170244,,,,,,
9,42187361,42188291,chr9-42187361-42188291,Stable,Stable,Stable,27,Sorl1,-222641,,,,,,
1,153698467,153698968,chr1-153698467-153698968,Stable,Stable,Stable,27,Glul,200976,,,,,,
1,91249882,91250482,chr1-91249882-91250482,Stable,Stable,Stable,27,Per2,165500,,,,,,
11,5114866,5115367,chr11-5114866-5115367,Stable,Stable,Stable,27,Gas2l1,-60734,,,,,,
3,85634737,85635921,chr3-85634737-85635921,Stable,Stable,Stable,27,Fam160a1,24140,,,,,,
8,11476672,11477173,chr8-11476672-11477173,Stable,Stable,Stable,27,Rab20,-23154,,,,,,
8,12996564,12997657,chr8-12996564-12997657,Stable,Stable,Stable,27,Lamp1,161504,,,,,,
8,124573379,124573880,chr8-124573379-124573880,Stable,Stable,Stable,27,Agt,-16845,,,,,,
1,36511574,36512075,chr1-36511574-36512075,Stable,Stable,Stable,27,Kansl3,-175844,,,,,,
8,105152970,105153471,chr8-105152970-105153471,Stable,Stable,Stable,27,Tmem208,172883,,,,,,
6,88959838,88960339,chr6-88959838-88960339,Stable,Stable,Stable,27,Mgll,-235426,,,,,,
8,123065188,123065892,chr8-123065188-123065892,Stable,Stable,Stable,27,Dpep1,120350,,,,,,
17,34805437,34805938,chr17-34805437-34805938,Stable,Stable,Stable,27,C4b,-77057,,,,,,
2,30473827,30474505,chr2-30473827-30474505,Stable,Stable,Stable,27,Sh3glb2,-129018,,,Phyhd1,-207624,,
1,52500295,52501156,chr1-52500295-52501156,Stable,Stable,Stable,27,Mfsd6,155130,,,,,,
19,22915836,22916337,chr19-22915836-22916337,Stable,Stable,Stable,27,Klf9,224889,,,,,,
6,147042527,147043172,chr6-147042527-147043172,Stable,Stable,Stable,27,Ppfibp1,-154040,,,,,,
8,75018292,75018793,chr8-75018292-75018793,Stable,Stable,Stable,27,Tom1,14912,,,,,,
11,118423388,118424025,chr11-118423388-118424025,Stable,Stable,Stable,27,Cant1,-17099,,,Timp2,-122319,,
7,141561746,141562427,chr7-141561746-141562427,Stable,Stable,Stable,27,Tspan4,-86506,,,,,,
2,160545505,160546006,chr2-160545505-160546006,Stable,Stable,Stable,27,Zhx3,202702,,,,,,
8,109736975,109737834,chr8-109736975-109737834,Stable,Stable,Stable,27,Hp,-161847,,,,,,
14,118937523,118938024,chr14-118937523-118938024,Stable,Stable,Stable,27,Dnajc3,0,,,,,,
15,99456712,99457213,chr15-99456712-99457213,Stable,Stable,Stable,27,Tmbim6,-63830,,,,,,
9,50698470,50698971,chr9-50698470-50698971,Stable,Stable,Stable,27,Cryab,52354,,,,,,
11,103115613,103116769,chr11-103115613-103116769,Stable,Stable,Stable,27,Gfap,-228277,,,Fam187a,-230444,,
14,7952727,7953228,chr14-7952727-7953228,Stable,Stable,Stable,27,Pxk,144983,,,,,,
6,145998568,145999069,chr6-145998568-145999069,Stable,Stable,Stable,27,Itpr2,109230,,,,,,
11,116843241,116843742,chr11-116843241-116843742,Stable,Stable,Stable,27,Mfsd11,8698,,,Mxra7,-40179,,
15,81925979,81926480,chr15-81925979-81926480,Stable,Stable,Stable,27,Tob2,-77707,,,,,,
13,59856525,59857026,chr13-59856525-59857026,Stable,Stable,Stable,27,Tut7,-84964,,,,,,
7,27361320,27361821,chr7-27361320-27361821,Stable,Stable,Stable,27,Coq8b,-128297,,,Mia,-181578,,
1,132139439,132139940,chr1-132139439-132139940,Stable,Stable,Stable,27,Klhdc8a,158686,,,,,,
8,11478157,11478803,chr8-11478157-11478803,Stable,Stable,Stable,27,Rab20,-24639,,,,,,
11,115514217,115514718,chr11-115514217-115514718,Stable,Stable,Stable,27,Slc25a19,99460,,,,,,
7,19817377,19817878,chr7-19817377-19817878,Stable,Stable,Stable,27,Apoe,-121268,,,,,,
6,5645333,5645834,chr6-5645333-5645834,Stable,Stable,Stable,27,Pdk4,-161982,,,,,,
9,50775532,50776212,chr9-50775532-50776212,Stable,Stable,Stable,27,Cryab,-24207,,,,,,
11,69443264,69443765,chr11-69443264-69443765,Stable,Stable,Stable,27,Atp1b2,155971,,,Mpdu1,212932,,
8,70672974,70673753,chr8-70672974-70673753,Stable,Stable,Stable,27,Rpl18a,220969,,,,,,
8,95914807,95915308,chr8-95914807-95915308,Stable,Stable,Stable,27,Ndrg4,-237827,,,,,,
6,17347921,17348422,chr6-17347921-17348422,Stable,Stable,Stable,27,Cav1,-41586,,,,,,
16,38549926,38550427,chr16-38549926-38550427,Stable,Stable,Stable,27,Upk1b,222757,,,,,,
6,97006545,97007046,chr6-97006545-97007046,Stable,Stable,Stable,27,Arl6ip5,203643,,,,,,
11,78536054,78536555,chr11-78536054-78536555,Stable,Stable,Stable,27,Pigs,-207639,,,,,,
3,146450217,146450718,chr3-146450217-146450718,Stable,Stable,Stable,27,Ctbs,-422,,,,,,
7,25218965,25220036,chr7-25218965-25220036,Stable,Stable,Stable,27,Dedd2,-19050,,,,,,
11,75630635,75631136,chr11-75630635-75631136,Stable,Stable,Stable,27,Slc43a2,-98941,,,Serpinf1,-220866,,
13,63094313,63095189,chr13-63094313-63095189,Stable,Stable,Stable,27,Aopep,-129420,,,,,,
8,60666719,60667220,chr8-60666719-60667220,Stable,Stable,Stable,27,Mfap3l,-33892,,,,,,
7,27159846,27160347,chr7-27159846-27160347,Stable,Stable,Stable,27,Mia,19395,,,Coq8b,72676,,
1,73962694,73964081,chr1-73962694-73964081,Stable,Stable,Stable,27,Tns1,-52463,,,,,,
15,89499964,89500465,chr15-89499964-89500465,Stable,Stable,Stable,27,Sco2,-128327,,,,,,
18,15621467,15621968,chr18-15621467-15621968,Stable,Stable,Stable,27,Aqp4,-231971,,,,,,
4,53439977,53440478,chr4-53439977-53440478,Stable,Stable,Stable,27,Slc44a1,0,,,,,,
19,12595692,12596193,chr19-12595692-12596193,Stable,Stable,Stable,27,Cntf,167467,,,,,,
5,125340186,125341231,chr5-125340186-125341231,Stable,Stable,Stable,27,Tmem132b,190543,,,,,,
11,115699298,115699799,chr11-115699298-115699799,Stable,Stable,Stable,27,Slc25a19,-85120,,,,,,
5,66861301,66861802,chr5-66861301-66861802,Stable,Stable,Stable,27,Limch1,-115474,,,,,,
4,139430141,139430642,chr4-139430141-139430642,Stable,Stable,Stable,27,Capzb,-237242,,,,,,
3,60570361,60570985,chr3-60570361-60570985,Stable,Stable,Stable,27,Mbnl1,-97531,,,,,,
10,59864797,59865472,chr10-59864797-59865472,Stable,Stable,Stable,27,Anapc16,121937,,,,,,
2,163602056,163602730,chr2-163602056-163602730,Stable,Stable,Stable,27,Serinc3,20542,,,Fitm2,-135677,Ccn5,218131
1,180725745,180726246,chr1-180725745-180726246,Stable,Stable,Stable,27,Ephx1,249964,,,,,,
4,129189570,129190192,chr4-129189570-129190192,Stable,Stable,Stable,27,Sync,97425,,,,,,
8,95426812,95427607,chr8-95426812-95427607,Stable,Stable,Stable,27,Ndrg4,249373,,,,,,
3,88503037,88503751,chr3-88503037-88503751,Stable,Stable,Stable,27,Lmna,-22890,,,,,,
4,43562221,43562722,chr4-43562221-43562722,Stable,Stable,Stable,27,Creb3,0,,,,,,
7,58772086,58772587,chr7-58772086-58772587,Stable,Stable,Stable,27,Atp10a,-115920,,,,,,
7,130865514,130866613,chr7-130865514-130866613,Stable,Stable,Stable,27,Htra1,69498,,,,,,
8,13548710,13549211,chr8-13548710-13549211,Stable,Stable,Stable,27,Gas6,-83336,,,,,,
8,124316555,124317056,chr8-124316555-124317056,Stable,Stable,Stable,27,Agt,239478,,,,,,
2,17301918,17302419,chr2-17301918-17302419,Stable,Stable,Stable,27,Nebl,41490,,,,,,
19,20529927,20530428,chr19-20529927-20530428,Stable,Stable,Stable,27,Aldh1a1,-37212,,,,,,
6,147121223,147121724,chr6-147121223-147121724,Stable,Stable,Stable,27,Ppfibp1,-232736,,,,,,
5,108694662,108695163,chr5-108694662-108695163,Stable,Stable,Stable,27,Fgfrl1,-2280,,,,,,
6,83775651,83776298,chr6-83775651-83776298,Stable,Stable,Stable,27,Dysf,232292,,,,,,
4,43406137,43406638,chr4-43406137-43406638,Stable,Stable,Stable,27,Creb3,155694,,,,,,
1,180215002,180215503,chr1-180215002-180215503,Stable,Stable,Stable,27,Itpkb,114982,,,,,,
11,62921071,62921572,chr11-62921071-62921572,Stable,Stable,Stable,27,Pmp22,207410,,,,,,
2,163472307,163472905,chr2-163472307-163472905,Stable,Stable,Stable,27,Fitm2,-5928,,,Serinc3,150367,,
3,89960422,89960923,chr3-89960422-89960923,Stable,Stable,Stable,27,Il6ra,-96363,,,,,,
15,99223457,99223958,chr15-99223457-99223958,Stable,Stable,Stable,27,Tmbim6,168924,,,,,,
15,81871643,81872849,chr15-81871643-81872849,Stable,Stable,Stable,27,Tob2,-23371,,,,,,
6,136920415,136920916,chr6-136920415-136920916,Stable,Stable,Stable,27,Mgp,-47980,,,,,,
5,103828323,103828824,chr5-103828323-103828824,Stable,Stable,Stable,27,Hsd17b11,160938,,,Nudt9,217482,Slc10a6,-222612
17,35909772,35910273,chr17-35909772-35910273,Stable,Stable,Stable,27,Ddr1,-228205,,,,,,
11,75510082,75510869,chr11-75510082-75510869,Stable,Stable,Stable,27,Slc43a2,20825,,,Serpinf1,-100313,,
7,4788985,4789486,chr7-4788985-4789486,Stable,Stable,Stable,27,Nat14,132542,,,,,,
7,89743412,89743913,chr7-89743412-89743913,Stable,Stable,Stable,27,Prss23,-235629,,,,,,
4,141565244,141565745,chr4-141565244-141565745,Stable,Stable,Stable,27,Hspb7,-144465,,,,,,
7,38141650,38142151,chr7-38141650-38142151,Stable,Stable,Stable,27,1600014C10Rik,41066,,,Plekhf1,74821,,
1,165616887,165617388,chr1-165616887-165617388,Stable,Stable,Stable,27,Creg1,146358,,,,,,
7,45019091,45019592,chr7-45019091-45019592,Stable,Stable,Stable,27,Fuz,-123012,,,Atf5,-206835,,
8,94052678,94053179,chr8-94052678-94053179,Stable,Stable,Stable,27,Mt3,99428,,,Mt2,119485,Mt1,125903
8,109706689,109707190,chr8-109706689-109707190,Stable,Stable,Stable,27,Hp,-131561,,,,,,
8,45381653,45382454,chr8-45381653-45382454,Stable,Stable,Stable,27,Tlr3,13211,,,Cyp4v3,-76709,,
16,30187855,30188356,chr16-30187855-30188356,Stable,Stable,Stable,27,Atp13a3,124067,,,,,,
3,28165519,28166020,chr3-28165519-28166020,Stable,Stable,Stable,27,Pld1,-226824,,,,,,
11,54881023,54881524,chr11-54881023-54881524,Stable,Stable,Stable,27,Gm2a,216591,,,,,,
15,4026319,4026820,chr15-4026319-4026820,Stable,Stable,Stable,27,Fbxo4,-60874,,,,,,
8,109608282,109608783,chr8-109608282-109608783,Stable,Stable,Stable,27,Hp,-33154,,,,,,
8,11466049,11466550,chr8-11466049-11466550,Stable,Stable,Stable,27,Rab20,-12531,,,,,,
10,62449363,62450150,chr10-62449363-62450150,Stable,Stable,Stable,27,Srgn,43683,,,,,,
17,8508208,8509218,chr17-8508208-8509218,Stable,Stable,Stable,27,Mpc1,-225304,,,,,,
7,19619006,19619641,chr7-19619006-19619641,Stable,Stable,Stable,27,Apoe,76468,,,,,,
11,106500622,106501123,chr11-106500622-106501123,Stable,Stable,Stable,27,Tex2,1024,,,,,,
1,178406113,178406614,chr1-178406113-178406614,Stable,Stable,Stable,27,Kif26b,122511,,,,,,
1,24611692,24616042,chr1-24611692-24616042,Stable,Stable,Stable,27,Lmbrd1,62588,,,,,,
11,75170112,75170613,chr11-75170112-75170613,Stable,Stable,Stable,27,Serpinf1,239156,,,,,,
17,35879517,35880018,chr17-35879517-35880018,Stable,Stable,Stable,27,Ddr1,-197950,,,,,,
8,41015894,41016395,chr8-41015894-41016395,Stable,Stable,Stable,27,Mtus1,-24980,,,Slc7a2,-153498,,
7,109616337,109616838,chr7-109616337-109616838,Stable,Stable,Stable,27,St5,-92426,,,Tmem9b,118996,,
14,54686083,54687066,chr14-54686083-54687066,Stable,Stable,Stable,27,Lrp10,-221946,,,,,,
7,140882075,140882576,chr7-140882075-140882576,Stable,Stable,Stable,27,Ric8a,-25118,,,,,,
1,75479192,75479693,chr1-75479192-75479693,Stable,Stable,Stable,27,Chpf,-4623,,,,,,
11,70654850,70656117,chr11-70654850-70656117,Stable,Stable,Stable,27,Pld2,-114786,,,,,,
8,70856781,70857282,chr8-70856781-70857282,Stable,Stable,Stable,27,Rpl18a,37440,,,,,,
16,38729517,38730018,chr16-38729517-38730018,Stable,Stable,Stable,27,Upk1b,43166,,,,,,
5,129908434,129908935,chr5-129908434-129908935,Stable,Stable,Stable,27,Phkg1,-45013,,,,,,
7,5014082,5015504,chr7-5014082-5015504,Stable,Stable,Stable,27,Nat14,-92054,,,,,,
5,115564694,115565415,chr5-115564694-115565415,Stable,Stable,Stable,27,Bicdl1,82760,,,,,,
12,76463351,76463852,chr12-76463351-76463852,Stable,Stable,Stable,27,Hspa2,-59175,,,,,,
8,74980475,74981233,chr8-74980475-74981233,Stable,Stable,Stable,27,Tom1,52472,,,,,,
12,55433747,55434248,chr12-55433747-55434248,Stable,Stable,Stable,27,1700047I17Rik2,-234155,,,,,,
14,73441790,73442291,chr14-73441790-73442291,Stable,Stable,Stable,27,Itm2b,-79564,,,,,,
10,21937051,21937552,chr10-21937051-21937552,Stable,Stable,Stable,27,Sgk1,-54867,,,,,,
8,109750588,109751089,chr8-109750588-109751089,Stable,Stable,Stable,27,Hp,-175460,,,,,,
14,118767934,118768435,chr14-118767934-118768435,Stable,Stable,Stable,27,Dnajc3,169541,,,,,,
18,35661926,35662427,chr18-35661926-35662427,Stable,Stable,Stable,27,Paip2,-63309,,,,,,
6,122308539,122309040,chr6-122308539-122309040,Stable,Stable,Stable,27,Mfap5,196805,,,,,,
4,129287822,129288323,chr4-129287822-129288323,Stable,Stable,Stable,27,Sync,-205,,,,,,
2,32751205,32751706,chr2-32751205-32751706,Stable,Stable,Stable,27,Cfap157,25675,,,Rpl12,209853,,
4,135286900,135287401,chr4-135286900-135287401,Stable,Stable,Stable,27,Nipal3,158019,,,,,,
14,73000306,73000807,chr14-73000306-73000807,Stable,Stable,Stable,27,Rb1,182866,,,,,,
10,59615958,59616459,chr10-59615958-59616459,Stable,Stable,Stable,27,Oit3,-193000,,,,,,
4,116150073,116151068,chr4-116150073-116151068,Stable,Stable,Stable,27,Faah,-182928,,,,,,
2,27247138,27247639,chr2-27247138-27247639,Stable,Stable,Stable,27,Vav2,14465,,,,,,
17,34567702,34568203,chr17-34567702-34568203,Stable,Stable,Stable,27,C4b,160177,,,,,,
17,35838097,35838805,chr17-35838097-35838805,Stable,Stable,Stable,27,Ddr1,-156530,,,,,,
14,73181118,73181619,chr14-73181118-73181619,Stable,Stable,Stable,27,Rb1,2054,,,Itm2b,180607,,
1,75445642,75446143,chr1-75445642-75446143,Stable,Stable,Stable,27,Chpf,28426,,,,,,
9,48559740,48560241,chr9-48559740-48560241,Stable,Stable,Stable,27,Zbtb16,94056,,,,,,
7,45136162,45136663,chr7-45136162-45136663,Stable,Stable,Stable,27,Fuz,-240083,,,,,,
1,189755001,189755502,chr1-189755001-189755502,Stable,Stable,Stable,27,Ptpn14,-26733,,,,,,
2,121413572,121414073,chr2-121413572-121414073,Stable,Stable,Stable,27,Ppip5k1,-103011,,,,,,
1,88008220,88008947,chr1-88008220-88008947,Stable,Stable,Stable,27,Ugt1a6b,94305,,,Ugt1a6a,125862,,
2,130667509,130668010,chr2-130667509-130668010,Stable,Stable,Stable,27,Ddrgk1,-13549,,,,,,
1,165836459,165836960,chr1-165836459-165836960,Stable,Stable,Stable,27,Creg1,-72713,,,,,,
3,41580997,41581498,chr3-41580997-41581498,Stable,Stable,Stable,27,Jade1,-25266,,,,,,
2,27289003,27289661,chr2-27289003-27289661,Stable,Stable,Stable,27,Vav2,-26899,,,,,,
13,19745712,19746213,chr13-19745712-19746213,Stable,Stable,Stable,27,Epdr1,-154006,,,,,,
14,54398960,54399461,chr14-54398960-54399461,Stable,Stable,Stable,27,Lrp10,64676,,,Abhd4,-144772,,
1,165707715,165708452,chr1-165707715-165708452,Stable,Stable,Stable,27,Creg1,55294,,,,,,
1,135368143,135368644,chr1-135368143-135368644,Stable,Stable,Stable,27,Shisa4,2413,,,Arl8a,-221319,,
1,178357856,178358357,chr1-178357856-178358357,Stable,Stable,Stable,27,Kif26b,170768,,,,,,
8,109705099,109705600,chr8-109705099-109705600,Stable,Stable,Stable,27,Hp,-129971,,,,,,
8,13455233,13455734,chr8-13455233-13455734,Stable,Stable,Stable,27,Gas6,9640,,,,,,
1,64601402,64601903,chr1-64601402-64601903,Stable,Stable,Stable,27,Fzd5,128655,,,,,,
9,54501760,54502261,chr9-54501760-54502261,Stable,Stable,Stable,27,Dnaja4,196612,,,,,,
8,105469177,105469678,chr8-105469177-105469678,Stable,Stable,Stable,27,Tmem208,-142823,,,,,,
5,146923484,146923985,chr5-146923484-146923985,Stable,Stable,Stable,27,Rasl11a,-78413,,,,,,
7,89257638,89258139,chr7-89257638-89258139,Stable,Stable,Stable,27,Prss23,249644,,,,,,
15,10951823,10952324,chr15-10951823-10952324,Stable,Stable,Stable,27,Adamts12,112466,,,,,,
6,122391919,122392420,chr6-122391919-122392420,Stable,Stable,Stable,27,Mfap5,113425,,,,,,
13,70836326,70836827,chr13-70836326-70836827,Stable,Stable,Stable,27,Adamts16,-108524,,,,,,
7,4684759,4685376,chr7-4684759-4685376,Stable,Stable,Stable,27,Nat14,236652,,,,,,
8,91019576,91020077,chr8-91019576-91020077,Stable,Stable,Stable,27,Gm19935,-203431,,,,,,
9,95331220,95331721,chr9-95331220-95331721,Stable,Stable,Stable,27,Chst2,67571,,,,,,
19,40271175,40271676,chr19-40271175-40271676,Stable,Stable,Stable,27,Sorbs1,23077,,,,,,
10,75951480,75952111,chr10-75951480-75952111,Stable,Stable,Stable,27,Gm867,-13757,,,Chchd10,-18350,,
2,180273401,180273902,chr2-180273401-180273902,Stable,Stable,Stable,27,Lama5,-97028,,,,,,
17,47518001,47518502,chr17-47518001-47518502,Stable,Stable,Stable,27,Ccnd3,-12950,,,,,,
4,42999591,43000092,chr4-42999591-43000092,Stable,Stable,Stable,27,Fam214b,32322,,,,,,
5,72194948,72195449,chr5-72194948-72195449,Stable,Stable,Stable,27,Atp10d,7880,,,,,,
8,95678104,95678605,chr8-95678104-95678605,Stable,Stable,Stable,27,Ndrg4,-1124,,,,,,
12,75341574,75342075,chr12-75341574-75342075,Stable,Stable,Stable,27,Rhoj,-33252,,,,,,
15,99251593,99252565,chr15-99251593-99252565,Stable,Stable,Stable,27,Tmbim6,140317,,,,,,
6,83121273,83121774,chr6-83121273-83121774,Stable,Stable,Stable,27,1700003E16Rik,34630,,,,,,
17,47672319,47672820,chr17-47672319-47672820,Stable,Stable,Stable,27,Ccnd3,-167268,,,,,,
1,91540302,91540803,chr1-91540302-91540803,Stable,Stable,Stable,27,Per2,-124320,,,,,,
15,3979280,3979781,chr15-3979280-3979781,Stable,Stable,Stable,27,Fbxo4,-13835,,,,,,
7,101108646,101109147,chr7-101108646-101109147,Stable,Stable,Stable,27,Arhgef17,-238894,,,,,,
1,64532526,64533161,chr1-64532526-64533161,Stable,Stable,Stable,27,Fzd5,197397,,,,,,
1,154115347,154115848,chr1-154115347-154115848,Stable,Stable,Stable,27,Glul,-215403,,,,,,
9,95390761,95391262,chr9-95390761-95391262,Stable,Stable,Stable,27,Chst2,8030,,,,,,
4,149166415,149167177,chr4-149166415-149167177,Stable,Stable,Stable,27,Kif1b,9142,,,,,,
12,102305277,102305943,chr12-102305277-102305943,Stable,Stable,Stable,27,Lgmn,88141,,,,,,
13,38162584,38163140,chr13-38162584-38163140,Stable,Stable,Stable,27,Bmp6,181967,,,,,,
1,134092917,134093418,chr1-134092917-134093418,Stable,Stable,Stable,27,Adora1,105805,,,Prelp,-182613,,
2,32259729,32260357,chr2-32259729-32260357,Stable,Stable,Stable,27,Uck1,-4727,,,,,,
4,43441995,43442496,chr4-43441995-43442496,Stable,Stable,Stable,27,Creb3,119836,,,,,,
2,145588258,145588759,chr2-145588258-145588759,Stable,Stable,Stable,27,Rin2,86456,,,,,,
1,162004967,162005468,chr1-162004967-162005468,Stable,Stable,Stable,27,Pigc,-35781,,,,,,
6,146984428,146984929,chr6-146984428-146984929,Stable,Stable,Stable,27,Ppfibp1,-95941,,,,,,
7,19458752,19459253,chr7-19458752-19459253,Stable,Stable,Stable,27,Apoe,236856,,,,,,
15,79243104,79243605,chr15-79243104-79243605,Stable,Stable,Stable,27,Pick1,-13931,,,,,,
4,43420094,43420595,chr4-43420094-43420595,Stable,Stable,Stable,27,Creb3,141737,,,,,,
6,87282227,87282728,chr6-87282227-87282728,Stable,Stable,Stable,27,Antxr1,-148374,,,,,,
16,38755825,38756635,chr16-38755825-38756635,Stable,Stable,Stable,27,Upk1b,16549,,,,,,
7,89540891,89541392,chr7-89540891-89541392,Stable,Stable,Stable,27,Prss23,-33108,,,,,,
7,78268026,78268527,chr7-78268026-78268527,Stable,Stable,Stable,27,Ntrk3,-92067,,,,,,
17,71475155,71476150,chr17-71475155-71476150,Stable,Stable,Stable,27,Togaram2,197111,,,,,,
17,12226475,12226976,chr17-12226475-12226976,Stable,Stable,Stable,27,Agpat4,-107771,,,,,,
11,51805112,51805613,chr11-51805112-51805613,Stable,Stable,Stable,27,Jade2,7842,,,,,,
11,102880843,102881591,chr11-102880843-102881591,Stable,Stable,Stable,27,Fam187a,3578,,,Gfap,5745,,
8,125778875,125779376,chr8-125778875-125779376,Stable,Stable,Stable,27,Kcnk1,215794,,,,,,
11,117848844,117849345,chr11-117848844-117849345,Stable,Stable,Stable,27,Pgs1,136947,,,,,,
17,34836725,34837226,chr17-34836725-34837226,Stable,Stable,Stable,27,C4b,-108345,,,,,,
14,46718409,46718910,chr14-46718409-46718910,Stable,Stable,Stable,27,Samd4,163944,,,,,,
17,6655296,6656246,chr17-6655296-6656246,Stable,Stable,Stable,27,Ezr,81795,,,,,,
3,88424961,88425462,chr3-88424961-88425462,Stable,Stable,Stable,27,Lmna,54685,,,,,,
9,108296418,108296919,chr9-108296418-108296919,Stable,Stable,Stable,27,Dag1,-91784,,,,,,
19,23833641,23834142,chr19-23833641-23834142,Stable,Stable,Stable,27,Apba1,-74754,,,,,,
11,22971728,22972390,chr11-22971728-22972390,Stable,Stable,Stable,27,Gm28048,-136984,,,,,,
19,28087503,28088247,chr19-28087503-28088247,Stable,Stable,Stable,27,Glis3,170604,,,,,,
2,32575214,32575715,chr2-32575214-32575715,Stable,Stable,Stable,27,Cfap157,201666,,,,,,
1,189786985,189787658,chr1-189786985-189787658,Stable,Stable,Stable,27,Ptpn14,-58717,,,,,,
15,10890210,10890711,chr15-10890210-10890711,Stable,Stable,Stable,27,Adamts12,174079,,,,,,
9,121759279,121760788,chr9-121759279-121760788,Stable,Stable,Stable,27,Zfp651,0,,,,,,
5,129669821,129670322,chr5-129669821-129670322,Stable,Stable,Stable,27,Mmp17,-85652,,,Phkg1,193099,,
11,5065232,5065733,chr11-5065232-5065733,Stable,Stable,Stable,27,Gas2l1,-11100,,,,,,
3,88335834,88336658,chr3-88335834-88336658,Stable,Stable,Stable,27,Lmna,143489,,,,,,
8,95434684,95435185,chr8-95434684-95435185,Stable,Stable,Stable,27,Ndrg4,241795,,,,,,
15,54433357,54433858,chr15-54433357-54433858,Stable,Closing,Stable,24,Tnfrsf11b,-182738,,,,,,
1,165589534,165590035,chr1-165589534-165590035,Stable,Stable,Stable,27,Creg1,173711,,,,,,
3,63871187,63871688,chr3-63871187-63871688,Stable,Stable,Stable,27,Slc33a1,61819,,,,,,
1,164457579,164458080,chr1-164457579-164458080,Stable,Stable,Stable,27,Atp1b1,-20470,,,,,,
6,118379409,118379910,chr6-118379409-118379910,Stable,Stable,Stable,27,Ret,-227664,,,,,,
11,43642996,43643876,chr11-43642996-43643876,Stable,Stable,Stable,27,Adra1b,130730,,,,,,
5,33629512,33630013,chr5-33629512-33630013,Stable,Stable,Stable,27,Tmem129,23203,,,,,,
2,155276103,155276604,chr2-155276103-155276604,Stable,Stable,Stable,27,Trp53inp2,104455,,,,,,
7,66222647,66223148,chr7-66222647-66223148,Stable,Stable,Stable,27,Selenos,-142998,,,,,,
15,4056521,4057022,chr15-4056521-4057022,Stable,Stable,Stable,27,Fbxo4,-91076,,,,,,
14,25841863,25842744,chr14-25841863-25842744,Stable,Stable,Stable,27,Anxa11,0,,,,,,
2,27027770,27028271,chr2-27027770-27028271,Stable,Stable,Stable,27,Vav2,233833,,,,,,
16,10184745,10185246,chr16-10184745-10185246,Stable,Stable,Stable,27,Emp2,96503,,,,,,
9,48521459,48521960,chr9-48521459-48521960,Stable,Stable,Stable,27,Zbtb16,132337,,,,,,
5,31290924,31291425,chr5-31290924-31291425,Stable,Stable,Stable,27,Atraid,-242612,,,,,,
8,94983905,94984557,chr8-94983905-94984557,Stable,Stable,Stable,27,Drc7,70546,,,Cx3cl1,-211896,,
18,12305256,12306043,chr18-12305256-12306043,Stable,Stable,Stable,27,Ankrd29,-52894,,,,,,
2,26132823,26133324,chr2-26132823-26133324,Stable,Stable,Stable,27,Qsox2,75313,,,,,,
18,12236164,12237147,chr18-12236164-12237147,Stable,Stable,Stable,27,Ankrd29,15215,,,,,,
7,44815628,44816545,chr7-44815628-44816545,Stable,Stable,Stable,27,Atf5,-3372,,,Fuz,79534,,
11,100472432,100472933,chr11-100472432-100472933,Stable,Stable,Stable,27,Ttc25,72674,,,,,,
7,89381068,89381569,chr7-89381068-89381569,Stable,Stable,Stable,27,Prss23,126214,,,,,,
10,85026065,85026835,chr10-85026065-85026835,Stable,Stable,Stable,27,Cry1,104865,,,,,,
14,54517276,54517777,chr14-54517276-54517777,Stable,Stable,Stable,27,Lrp10,-53139,,,,,,
12,84545930,84546431,chr12-84545930-84546431,Stable,Stable,Stable,27,Ltbp2,236781,,,,,,
3,89785195,89785696,chr3-89785195-89785696,Stable,Stable,Stable,27,Il6ra,78363,,,,,,
4,149405614,149406115,chr4-149405614-149406115,Stable,Stable,Stable,27,Clstn1,180353,,,Kif1b,-229295,,
