Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
16,22544961,22545462,chr16-22544961-22545462,Stable,Stable,Stable,27,Dgkg,-76500,,,,,,
4,150047921,150049272,chr4-150047921-150049272,Stable,Stable,Stable,27,Spsb1,-151638,,,,,,
2,32395539,32396250,chr2-32395539-32396250,Stable,Stable,Stable,27,Lcn2,-10906,,,1110008P14Rik,-18442,,
5,148443642,148444143,chr5-148443642-148444143,Stable,Stable,Stable,27,Slc7a1,-116232,,,,,,
16,25786433,25786934,chr16-25786433-25786934,Stable,Stable,Stable,27,P3h2,172354,,,,,,
5,104374271,104374772,chr5-104374271-104374772,Stable,Stable,Stable,27,Spp1,60346,,,,,,
1,64808409,64809534,chr1-64808409-64809534,Stable,Stable,Stable,27,Mettl21a,-201936,,,,,,
12,32717425,32717926,chr12-32717425-32717926,Stable,Stable,Stable,27,Nampt,101619,,,,,,
8,61420177,61420678,chr8-61420177-61420678,Stable,Stable,Stable,27,Palld,90755,,,,,,
7,19269397,19269898,chr7-19269397-19269898,Stable,Stable,Stable,27,Ppp1r13l,89851,,,,,,
14,30923603,30924104,chr14-30923603-30924104,Stable,Stable,Stable,27,Itih3,-15031,,,,,,
9,108914501,108915002,chr9-108914501-108915002,Stable,Stable,Stable,27,Shisa5,123563,,,,,,
4,155197728,155198229,chr4-155197728-155198229,Stable,Stable,Stable,27,Morn1,-111151,,,,,,
11,105759296,105759797,chr11-105759296-105759797,Stable,Stable,Stable,27,Cyb561,173905,,,,,,
12,91679272,91679931,chr12-91679272-91679931,Stable,Stable,Stable,27,Sel1l,126112,,,,,,
7,113249403,113249904,chr7-113249403-113249904,Stable,Stable,Stable,27,Arntl,-41938,,,,,,
3,90597686,90598187,chr3-90597686-90598187,Stable,Stable,Stable,27,S100a1,-86652,,,,,,
2,152735998,152736589,chr2-152735998-152736589,Stable,Stable,Stable,27,Cox4i2,17584,,,,,,
15,27381497,27381998,chr15-27381497-27381998,Stable,Stable,Stable,27,Ank,84679,,,,,,
17,7985540,7986041,chr17-7985540-7986041,Stable,Stable,Stable,27,Fndc1,-246971,,,,,,
2,173276349,173277077,chr2-173276349-173277077,Stable,Stable,Stable,27,Pmepa1,-51891,,,,,,
7,16299539,16300040,chr7-16299539-16300040,Stable,Stable,Stable,27,Npas1,155681,,,,,,
18,67995863,67996492,chr18-67995863-67996492,Stable,Stable,Stable,27,Ldlrad4,-62606,,,,,,
6,134927011,134927512,chr6-134927011-134927512,Stable,Stable,Stable,27,Crebl2,-96857,,,,,,
16,42907253,42907754,chr16-42907253-42907754,Stable,Stable,Stable,27,Zbtb20,-31372,,,,,,
15,74535591,74536092,chr15-74535591-74536092,Stable,Stable,Stable,27,Them6,185112,,,,,,
2,32440085,32440586,chr2-32440085-32440586,Stable,Stable,Stable,27,Lcn2,-55452,,,1110008P14Rik,-62988,,
11,54112845,54113566,chr11-54112845-54113566,Stable,Stable,Stable,27,Pdlim4,-57917,,,Slc22a4,-129722,,
1,74361781,74362282,chr1-74361781-74362282,Stable,Stable,Stable,27,Tmbim1,-73534,,,,,,
15,59029986,59030599,chr15-59029986-59030599,Stable,Stable,Stable,27,Tmem65,-247717,,,,,,
18,60625239,60625740,chr18-60625239-60625740,Stable,Stable,Stable,27,Rps14,121358,,,Smim3,-151048,,
9,70657320,70657821,chr9-70657320-70657821,Stable,Stable,Stable,27,Mindy2,-58306,,,,,,
17,55944877,55945378,chr17-55944877-55945378,Stable,Stable,Stable,27,Plin4,155213,,,,,,
7,25816183,25816792,chr7-25816183-25816792,Stable,Stable,Stable,27,Tgfb1,-129181,,,,,,
12,44436956,44437457,chr12-44436956-44437457,Stable,Stable,Stable,27,Dnajb9,-231397,,,,,,
12,8673811,8674312,chr12-8673811-8674312,Stable,Stable,Stable,27,Rhob,-176150,,,,,,
9,78750258,78750759,chr9-78750258-78750759,Stable,Stable,Stable,27,Cd109,-134712,,,,,,
6,72261114,72261615,chr6-72261114-72261615,Stable,Stable,Stable,27,Vamp5,107179,,,,,,
3,89613627,89614296,chr3-89613627-89614296,Stable,Stable,Stable,27,Il6ra,249763,,,,,,
15,98153583,98154084,chr15-98153583-98154084,Stable,Stable,Stable,27,Ccdc184,13074,,,,,,
7,100839847,100840455,chr7-100839847-100840455,Stable,Stable,Stable,27,P2ry2,156113,,,Plekhb1,-196955,,
14,27166689,27167412,chr14-27166689-27167412,Stable,Stable,Stable,27,Arhgef3,-51790,,,,,,
7,25832029,25832530,chr7-25832029-25832530,Stable,Stable,Stable,27,Tgfb1,-145027,,,,,,
18,4785287,4785921,chr18-4785287-4785921,Stable,Stable,Stable,27,Jcad,-150409,,,,,,
13,9094304,9094805,chr13-9094304-9094805,Stable,Stable,Stable,27,Larp4b,-423,,,Dip2c,181723,,
19,8897779,8898280,chr19-8897779-8898280,Stable,Stable,Stable,27,Ahnak,91004,,,Slc3a2,-190897,,
17,56078914,56079570,chr17-56078914-56079570,Stable,Stable,Stable,27,Plin4,21021,,,,,,
8,61745132,61745633,chr8-61745132-61745633,Stable,Stable,Stable,27,Palld,-233699,,,,,,
5,105428225,105428726,chr5-105428225-105428726,Stable,Stable,Stable,27,Lrrc8c,90662,,,,,,
9,107562967,107563468,chr9-107562967-107563468,Stable,Stable,Stable,27,Hyal1,13459,,,,,,
9,56089963,56090464,chr9-56089963-56090464,Stable,Stable,Stable,27,Pstpip1,-1,,,,,,
1,152902904,152903753,chr1-152902904-152903753,Stable,Stable,Stable,27,Nmnat2,51240,,,,,,
1,39805421,39805922,chr1-39805421-39805922,Stable,Stable,Stable,27,Creg2,-187015,,,,,,
11,116167974,116168475,chr11-116167974-116168475,Stable,Stable,Stable,27,Wbp2,-89401,,,Itgb4,-193265,,
1,7105002,7105503,chr1-7105002-7105503,Stable,Stable,Stable,27,Pcmtd1,-16082,,,,,,
15,27473482,27473983,chr15-27473482-27473983,Stable,Stable,Stable,27,Ank,-6805,,,,,,
11,109593596,109594097,chr11-109593596-109594097,Stable,Stable,Stable,27,Gna13,-230765,,,,,,
15,66851424,66851925,chr15-66851424-66851925,Stable,Stable,Stable,27,Ndrg1,77393,,,,,,
7,34912184,34912788,chr7-34912184-34912788,Stable,Stable,Stable,27,Cebpg,133634,,,,,,
18,35214857,35215358,chr18-35214857-35215358,Stable,Stable,Stable,27,Sil1,51038,,,,,,
1,176832595,176833096,chr1-176832595-176833096,Stable,Stable,Stable,27,Sdccag8,-17935,,,,,,
7,130935667,130937089,chr7-130935667-130937089,Stable,Stable,Stable,27,Plekha1,-69911,,,,,,
7,139068145,139068646,chr7-139068145-139068646,Stable,Stable,Stable,27,Bnip3,-177309,,,,,,
12,69158988,69159851,chr12-69158988-69159851,Stable,Stable,Stable,27,Klhdc1,81325,,,,,,
13,6535369,6535870,chr13-6535369-6535870,Stable,Stable,Stable,27,Pfkp,43898,,,,,,
7,19308308,19308809,chr7-19308308-19308809,Stable,Stable,Stable,27,Ppp1r13l,50940,,,,,,
18,67749612,67750113,chr18-67749612-67750113,Stable,Stable,Stable,27,Ldlrad4,183144,,,,,,
9,99435232,99435733,chr9-99435232-99435733,Stable,Stable,Stable,27,Esyt3,-125269,,,,,,
1,78657558,78658059,chr1-78657558-78658059,Stable,Stable,Stable,27,Acsl3,0,,,,,,
4,127125755,127126256,chr4-127125755-127126256,Stable,Stable,Stable,27,Gja4,185165,,,Gjb3,198979,,
3,84435420,84435921,chr3-84435420-84435921,Stable,Stable,Stable,27,Tmem154,230271,,,,,,
15,85653774,85654275,chr15-85653774-85654275,Stable,Stable,Stable,27,Cdpf1,152697,,,,,,
7,34984359,34985151,chr7-34984359-34985151,Stable,Stable,Stable,27,Cebpg,61271,,,,,,
4,119294399,119294900,chr4-119294399-119294900,Stable,Stable,Stable,27,Slc2a1,-185688,,,,,,
11,54181735,54182236,chr11-54181735-54182236,Stable,Stable,Stable,27,Pdlim4,-126807,,,Slc22a4,-198612,,
12,40164587,40165088,chr12-40164587-40165088,Stable,Stable,Stable,27,Ifrd1,36479,,,,,,
6,149100476,149102048,chr6-149100476-149102048,Stable,Stable,Stable,27,Amn1,55099,,,,,,
11,100295261,100295762,chr11-100295261-100295762,Stable,Stable,Stable,27,Eif1,24123,,,,,,
6,66848795,66849296,chr6-66848795-66849296,Stable,Stable,Stable,27,Gadd45a,185800,,,,,,
12,16588733,16589234,chr12-16588733-16589234,Stable,Stable,Stable,27,Ntsr2,64148,,,,,,
17,35841237,35841738,chr17-35841237-35841738,Stable,Stable,Stable,27,H2-T23,188035,,,,,,
9,96725851,96726352,chr9-96725851-96726352,Stable,Stable,Stable,27,Zbtb38,-43081,,,,,,
10,121520941,121521442,chr10-121520941-121521442,Stable,Stable,Stable,27,Xpot,65938,,,,,,
9,107700077,107700710,chr9-107700077-107700710,Stable,Stable,Stable,27,Hyal1,-123150,,,,,,
12,40200041,40200542,chr12-40200041-40200542,Stable,Stable,Stable,27,Ifrd1,1025,,,,,,
8,125105460,125106171,chr8-125105460-125106171,Stable,Stable,Stable,27,Egln1,-196873,,,,,,
7,99217621,99218122,chr7-99217621-99218122,Stable,Stable,Stable,27,Map6,49325,,,,,,
4,32923319,32923820,chr4-32923319-32923820,Stable,Stable,Stable,27,Ube2j1,107596,,,,,,
8,124677409,124677910,chr8-124677409-124677910,Stable,Stable,Stable,27,Egln1,230677,,,,,,
2,180953864,180955133,chr2-180953864-180955133,Stable,Stable,Stable,27,Eef1a2,192520,,,,,,
8,105565397,105566364,chr8-105565397-105566364,Stable,Stable,Stable,27,Tppp3,-97904,,,,,,
1,82806377,82807021,chr1-82806377-82807021,Stable,Stable,Stable,27,Col4a3,-219456,,,,,,
3,129708141,129708642,chr3-129708141-129708642,Stable,Stable,Stable,27,Pla2g12a,169964,,,,,,
8,26805274,26806073,chr8-26805274-26806073,Stable,Stable,Stable,27,Zfp703,171252,,,,,,
7,19119563,19120064,chr7-19119563-19120064,Stable,Stable,Stable,27,Ppp1r13l,239685,,,,,,
1,170674287,170674788,chr1-170674287-170674788,Stable,Stable,Stable,27,Atf6,29886,,,,,,
7,113419260,113419761,chr7-113419260-113419761,Stable,Stable,Stable,27,Arntl,-211795,,,,,,
15,74955213,74955982,chr15-74955213-74955982,Stable,Stable,Stable,27,Them6,-234009,,,,,,
1,170868434,170868935,chr1-170868434-170868935,Stable,Stable,Stable,27,Atf6,-163760,,,,,,
11,53300326,53300827,chr11-53300326-53300827,Stable,Stable,Stable,27,8-Sep,218430,,,,,,
3,142498699,142499405,chr3-142498699-142499405,Stable,Stable,Stable,27,Gbp2b,95442,,,,,,
19,40487405,40487906,chr19-40487405-40487906,Stable,Stable,Stable,27,Sorbs1,-192652,,,,,,
5,105293611,105294193,chr5-105293611-105294193,Stable,Stable,Stable,27,Lrrc8c,225195,,,,,,
7,130834860,130835853,chr7-130834860-130835853,Stable,Stable,Stable,27,Plekha1,29903,,,,,,
10,97313104,97314020,chr10-97313104-97314020,Stable,Stable,Stable,27,Dcn,165589,,,,,,
3,37312226,37312727,chr3-37312226-37312727,Stable,Stable,Stable,27,Cetn4,-4477,,,,,,
2,131253889,131254390,chr2-131253889-131254390,Stable,Stable,Stable,27,Spef1,-83628,,,,,,
6,125377717,125378354,chr6-125377717-125378354,Stable,Stable,Stable,27,Cd9,81912,,,,,,
7,101051760,101052261,chr7-101051760-101052261,Stable,Stable,Stable,27,P2ry2,-55192,,,,,,
9,96795432,96795933,chr9-96795432-96795933,Stable,Stable,Stable,27,Zbtb38,-112662,,,,,,
1,82476756,82477257,chr1-82476756-82477257,Stable,Stable,Stable,27,Col4a3,109664,,,Rhbdd1,-160304,,
4,130865816,130866454,chr4-130865816-130866454,Stable,Stable,Stable,27,Sdc3,-73279,,,,,,
16,4541731,4542232,chr16-4541731-4542232,Stable,Stable,Stable,27,Dnaja3,97757,,,,,,
12,91849001,91849502,chr12-91849001-91849502,Stable,Stable,Stable,27,Sel1l,-42958,,,,,,
10,86727563,86728064,chr10-86727563-86728064,Stable,Stable,Stable,27,Nt5dc3,50941,,,,,,
3,90373351,90373852,chr3-90373351-90373852,Stable,Stable,Stable,27,Slc39a1,-125179,,,S100a1,137182,,
4,83064066,83064567,chr4-83064066-83064567,Stable,Stable,Stable,27,Ttc39b,155733,,,,,,
12,81642380,81642881,chr12-81642380-81642881,Stable,Stable,Stable,27,Ttc9,-11131,,,,,,
8,105326120,105326621,chr8-105326120-105326621,Stable,Stable,Stable,27,Tppp3,140872,,,,,,
15,58976561,58977062,chr15-58976561-58977062,Stable,Stable,Stable,27,Tmem65,-194292,,,,,,
2,71644007,71644508,chr2-71644007-71644508,Stable,Stable,Stable,27,Pdk1,228716,,,,,,
18,67245070,67245745,chr18-67245070-67245745,Stable,Stable,Stable,27,Spire1,242464,,,,,,
1,182341354,182341855,chr1-182341354-182341855,Stable,Stable,Stable,27,Degs1,-65582,,,,,,
7,113207013,113207514,chr7-113207013-113207514,Stable,Stable,Stable,27,Arntl,0,,,,,,
1,157368206,157368707,chr1-157368206-157368707,Stable,Stable,Stable,27,Rasal2,-233024,,,,,,
16,42914621,42915122,chr16-42914621-42915122,Stable,Stable,Stable,27,Zbtb20,-38740,,,,,,
11,60417514,60418355,chr11-60417514-60418355,Stable,Stable,Stable,27,Gid4,-369,,,Alkbh5,118026,,
6,85155068,85155569,chr6-85155068-85155569,Stable,Stable,Stable,27,Rab11fip5,179393,,,,,,
11,53979749,53980467,chr11-53979749-53980467,Stable,Stable,Stable,27,Slc22a4,2656,,,Pdlim4,74461,,
11,53529004,53529505,chr11-53529004-53529505,Stable,Stable,Stable,27,8-Sep,-9747,,,,,,
2,58357387,58357888,chr2-58357387-58357888,Stable,Stable,Stable,27,Acvr1,30756,,,,,,
1,172412166,172412667,chr1-172412166-172412667,Stable,Stable,Stable,27,Dusp23,218097,,,,,,
12,52346546,52347047,chr12-52346546-52347047,Stable,Stable,Stable,27,Arhgap5,156925,,,,,,
1,72211702,72212553,chr1-72211702-72212553,Stable,Stable,Stable,27,4-Mar,214559,,,,,,
6,3345620,3346290,chr6-3345620-3346290,Stable,Stable,Stable,27,Samd9l,25967,,,,,,
5,113650061,113650562,chr5-113650061-113650562,Stable,Stable,Stable,27,Cmklr1,-37707,,,,,,
6,3183604,3184263,chr6-3183604-3184263,Stable,Stable,Stable,27,Samd9l,187994,,,,,,
9,92537749,92538414,chr9-92537749-92538414,Stable,Stable,Stable,27,Plod2,3809,,,,,,
11,95666557,95667462,chr11-95666557-95667462,Stable,Stable,Stable,27,Phospho1,157037,,,B4galnt2,198481,,
8,105253842,105254696,chr8-105253842-105254696,Stable,Stable,Stable,27,Tppp3,212797,,,,,,
17,35932390,35932891,chr17-35932390-35932891,Stable,Stable,Stable,27,H2-T23,96882,,,,,,
7,79272825,79273326,chr7-79272825-79273326,Stable,Stable,Stable,27,Abhd2,0,,,,,,
19,40380091,40380592,chr19-40380091-40380592,Stable,Stable,Stable,27,Sorbs1,-85338,,,,,,
2,11391661,11392162,chr2-11391661-11392162,Stable,Stable,Stable,27,Pfkfb3,79271,,,,,,
1,177623314,177623815,chr1-177623314-177623815,Stable,Stable,Stable,27,Zbtb18,-180963,,,,,,
1,134060875,134061376,chr1-134060875-134061376,Stable,Stable,Stable,27,Chil1,120800,,,,,,
6,72616554,72617055,chr6-72616554-72617055,Stable,Stable,Stable,27,Tgoln1,-8122,,,Vamp5,-247760,,
1,135313544,135314045,chr1-135313544-135314045,Stable,Stable,Stable,27,Gpr37l1,-153310,,,,,,
1,55052485,55053211,chr1-55052485-55053211,Stable,Stable,Stable,27,Coq10b,0,,,,,,
15,58695275,58696315,chr15-58695275-58696315,Stable,Stable,Stable,27,Tmem65,85954,,,,,,
19,40370255,40370756,chr19-40370255-40370756,Stable,Stable,Stable,27,Sorbs1,-75502,,,,,,
9,54068722,54069223,chr9-54068722-54069223,Stable,Stable,Stable,27,Gldn,217263,,,,,,
19,46444035,46444666,chr19-46444035-46444666,Stable,Stable,Stable,27,Fbxl15,-115851,,,,,,
6,3132941,3133442,chr6-3132941-3133442,Stable,Stable,Stable,27,Samd9l,238815,,,,,,
6,89344880,89345381,chr6-89344880-89345381,Stable,Stable,Stable,27,Chchd6,37765,,,,,,
4,155122532,155123033,chr4-155122532-155123033,Stable,Stable,Stable,27,Morn1,-35955,,,,,,
3,145834032,145834533,chr3-145834032-145834533,Stable,Stable,Stable,27,Ddah1,-75357,,,,,,
2,112378969,112379847,chr2-112378969-112379847,Stable,Stable,Stable,27,Emc7,75150,,,,,,
7,16615066,16615567,chr7-16615066-16615567,Stable,Stable,Stable,27,Npas1,-159345,,,,,,
5,105700229,105700730,chr5-105700229-105700730,Stable,Stable,Stable,27,Lrrc8c,-180841,,,,,,
10,81137183,81137995,chr10-81137183-81137995,Stable,Stable,Stable,27,Zbtb7a,-1963,,,,,,
12,98212458,98213048,chr12-98212458-98213048,Stable,Stable,Stable,27,Galc,-10164,,,,,,
15,74658937,74659515,chr15-74658937-74659515,Stable,Stable,Stable,27,Them6,61689,,,,,,
2,76483886,76484387,chr2-76483886-76484387,Stable,Stable,Stable,27,Plekha3,190894,,,,,,
7,114580462,114580963,chr7-114580462-114580963,Stable,Stable,Stable,27,Pde3b,-165181,,,,,,
12,32884140,32884641,chr12-32884140-32884641,Stable,Stable,Stable,27,Nampt,-64595,,,,,,
1,134405843,134406344,chr1-134405843-134406344,Stable,Stable,Stable,27,Cyb5r1,-284,,,Adipor1,9034,Chil1,-223667
5,122849562,122850556,chr5-122849562-122850556,Stable,Stable,Stable,27,P2rx4,-142018,,,,,,
17,45506738,45507239,chr17-45506738-45507239,Stable,Stable,Stable,27,Slc29a1,77961,,,,,,
2,181060099,181060600,chr2-181060099-181060600,Stable,Stable,Stable,27,Eef1a2,87053,,,,,,
8,105483614,105484807,chr8-105483614-105484807,Stable,Stable,Stable,27,Tppp3,-16121,,,,,,
16,36770100,36770601,chr16-36770100-36770601,Stable,Stable,Stable,27,Fbxo40,192859,,,,,,
18,4514439,4514940,chr18-4514439-4514940,Stable,Stable,Stable,27,Jcad,119938,,,,,,
17,45432966,45433467,chr17-45432966-45433467,Stable,Stable,Stable,27,Slc29a1,151733,,,,,,
17,23802814,23803315,chr17-23802814-23803315,Stable,Stable,Stable,27,Tnfrsf12a,-127369,,,,,,
7,118995791,118996647,chr7-118995791-118996647,Stable,Stable,Stable,27,Gprc5b,-23744,,,,,,
13,97205155,97205656,chr13-97205155-97205656,Stable,Stable,Stable,27,Hexb,-28824,,,,,,
1,156718880,156719575,chr1-156718880-156719575,Stable,Stable,Stable,27,Tor3a,-65263,,,,,,
4,64046740,64047393,chr4-64046740-64047393,Stable,Stable,Stable,27,Tnc,-86955,,,,,,
16,4879803,4881014,chr16-4879803-4881014,Stable,Stable,Stable,27,Dnaja3,-239814,,,,,,
5,97055753,97056254,chr5-97055753-97056254,Stable,Stable,Stable,27,Bmp2k,-58064,,,,,,
3,126578203,126578704,chr3-126578203-126578704,Stable,Stable,Stable,27,Camk2d,17598,,,,,,
5,113800128,113800629,chr5-113800128-113800629,Stable,Stable,Stable,27,Cmklr1,-187774,,,,,,
1,121087058,121087952,chr1-121087058-121087952,Stable,Stable,Stable,27,Insig2,216401,,,,,,
12,91815895,91816396,chr12-91815895-91816396,Stable,Stable,Stable,27,Sel1l,-9852,,,,,,
12,40446410,40447033,chr12-40446410-40447033,Stable,Stable,Stable,27,Ifrd1,-244843,,,,,,
12,104617205,104617706,chr12-104617205-104617706,Stable,Stable,Stable,27,Serpina3n,-210476,,,,,,
13,8885472,8885973,chr13-8885472-8885973,Stable,Stable,Stable,27,Larp4b,207908,,,,,,
1,177634133,177634634,chr1-177634133-177634634,Stable,Stable,Stable,27,Zbtb18,-191782,,,,,,
8,119840344,119840845,chr8-119840344-119840845,Stable,Stable,Stable,27,Crispld2,151593,,,,,,
6,72222232,72222733,chr6-72222232-72222733,Stable,Stable,Stable,27,Vamp5,146061,,,,,,
4,83370678,83371179,chr4-83370678-83371179,Stable,Stable,Stable,27,Ttc39b,-150378,,,,,,
6,103510521,103511022,chr6-103510521-103511022,Stable,Stable,Stable,27,Chl1,0,,,,,,
6,108723238,108723739,chr6-108723238-108723739,Stable,Stable,Stable,27,Bhlhe40,-62609,,,,,,
19,53329039,53330427,chr19-53329039-53330427,Stable,Stable,Stable,27,Mxi1,-18521,,,,,,
1,39576389,39576890,chr1-39576389-39576890,Stable,Stable,Stable,27,Creg2,41516,,,,,,
14,70099837,70100338,chr14-70099837-70100338,Stable,Stable,Stable,27,Slc39a14,203131,,,,,,
3,145937718,145938219,chr3-145937718-145938219,Stable,Stable,Stable,27,Ddah1,-179043,,,,,,
13,95643664,95644165,chr13-95643664-95644165,Stable,Stable,Stable,27,F2r,-41861,,,,,,
18,36670009,36670510,chr18-36670009-36670510,Stable,Stable,Stable,27,Hbegf,-165082,,,,,,
13,64259858,64260359,chr13-64259858-64260359,Stable,Stable,Stable,27,Ctsl,98978,,,,,,
13,6473704,6474205,chr13-6473704-6474205,Stable,Stable,Stable,27,Pfkp,105563,,,,,,
13,95782480,95783507,chr13-95782480-95783507,Stable,Stable,Stable,27,F2r,-180677,,,,,,
2,173021644,173022257,chr2-173021644-173022257,Stable,Stable,Stable,27,Pmepa1,202201,,,,,,
11,60776935,60777624,chr11-60776935-60777624,Stable,Stable,Stable,27,Alkbh5,-240554,,,,,,
3,89962167,89963139,chr3-89962167-89963139,Stable,Stable,Stable,27,Il6ra,-98108,,,,,,
19,7341606,7342107,chr19-7341606-7342107,Stable,Stable,Stable,27,Plaat3,215352,,,,,,
6,148946031,148946713,chr6-148946031-148946713,Stable,Stable,Stable,27,Amn1,210434,,,,,,
1,179847778,179848279,chr1-179847778-179848279,Stable,Stable,Stable,27,Cdc42bpa,112193,,,,,,
19,8837382,8837883,chr19-8837382-8837883,Stable,Stable,Stable,27,Slc3a2,-130500,,,Ahnak,151401,,
6,85374101,85375170,chr6-85374101-85375170,Stable,Stable,Stable,27,Rab11fip5,-39139,,,,,,
6,72685138,72685639,chr6-72685138-72685639,Stable,Stable,Stable,27,Tgoln1,-76706,,,,,,
2,26933114,26934031,chr2-26933114-26934031,Stable,Stable,Stable,27,Adamtsl2,145348,,,,,,
12,32877983,32878484,chr12-32877983-32878484,Stable,Stable,Stable,27,Nampt,-58438,,,,,,
7,113151117,113151926,chr7-113151117-113151926,Stable,Stable,Stable,27,Arntl,55539,,,,,,
8,15221576,15222077,chr8-15221576-15222077,Stable,Stable,Stable,27,Kbtbd11,-210551,,,,,,
2,76485748,76486249,chr2-76485748-76486249,Stable,Stable,Stable,27,Plekha3,189032,,,,,,
6,66943527,66944462,chr6-66943527-66944462,Stable,Stable,Stable,27,Gadd45a,90634,,,,,,
6,39242976,39243559,chr6-39242976-39243559,Stable,Stable,Stable,27,Kdm7a,-106353,,,,,,
6,113501570,113502071,chr6-113501570-113502071,Stable,Stable,Stable,27,Vhl,121888,,,,,,
2,12301638,12302385,chr2-12301638-12302385,Stable,Stable,Stable,27,Mindy3,44878,,,,,,
2,23067866,23068568,chr2-23067866-23068568,Stable,Stable,Stable,27,Acbd5,0,,,,,,
11,114829881,114830561,chr11-114829881-114830561,Stable,Stable,Stable,27,Ttyh2,-154450,,,,,,
11,106674623,106675124,chr11-106674623-106675124,Stable,Stable,Stable,27,Pecam1,-20406,,,,,,
18,56925358,56925859,chr18-56925358-56925859,Stable,Stable,Stable,27,Megf10,207231,,,,,,
7,130968466,130968967,chr7-130968466-130968967,Stable,Stable,Stable,27,Plekha1,-102710,,,,,,
10,24493435,24494181,chr10-24493435-24494181,Stable,Stable,Stable,27,Ccn2,101261,,,Enpp1,143733,,
16,5881771,5882272,chr16-5881771-5882272,Stable,Stable,Stable,27,Rbfox1,3083,,,,,,
6,72362225,72362726,chr6-72362225-72362726,Stable,Stable,Stable,27,Vamp5,6068,,,Tgoln1,245706,,
7,130965789,130966290,chr7-130965789-130966290,Stable,Stable,Stable,27,Plekha1,-100033,,,,,,
11,69094819,69095320,chr11-69094819-69095320,Stable,Stable,Stable,27,Tmem107,-24013,,,Borcs6,-35102,,
11,74619073,74619574,chr11-74619073-74619574,Stable,Stable,Stable,27,Rap1gap2,-235717,,,,,,
11,53891369,53892132,chr11-53891369-53892132,Stable,Stable,Stable,27,Slc22a4,90991,,,Pdlim4,162796,,
11,60311471,60311972,chr11-60311471-60311972,Stable,Stable,Stable,27,Gid4,105173,,,Alkbh5,224409,,
1,121096770,121097271,chr1-121096770-121097271,Stable,Stable,Stable,27,Insig2,207082,,,,,,
2,173028177,173028678,chr2-173028177-173028678,Stable,Stable,Stable,27,Pmepa1,195780,,,,,,
19,6015391,6015892,chr19-6015391-6015892,Stable,Stable,Stable,27,Arl2,118482,,,,,,
8,105254759,105255260,chr8-105254759-105255260,Stable,Stable,Stable,27,Tppp3,212233,,,,,,
19,53312287,53312788,chr19-53312287-53312788,Stable,Stable,Stable,27,Mxi1,-1769,,,,,,
7,118976629,118977130,chr7-118976629-118977130,Stable,Stable,Stable,27,Gprc5b,-4582,,,,,,
13,13628784,13629285,chr13-13628784-13629285,Stable,Stable,Stable,27,Lyst,-38387,,,,,,
17,56290183,56291466,chr17-56290183-56291466,Stable,Stable,Stable,27,Plin4,-189592,,,,,,
7,16452597,16453829,chr7-16452597-16453829,Stable,Stable,Stable,27,Npas1,1892,,,,,,
2,32423826,32424327,chr2-32423826-32424327,Stable,Stable,Stable,27,Lcn2,-39193,,,1110008P14Rik,-46729,,
1,82189528,82190029,chr1-82189528-82190029,Stable,Stable,Stable,27,Rhbdd1,126423,,,,,,
10,86730862,86731363,chr10-86730862-86731363,Stable,Stable,Stable,27,Nt5dc3,47642,,,,,,
1,172632820,172633321,chr1-172632820-172633321,Stable,Stable,Stable,27,Dusp23,-2056,,,,,,
5,105654507,105655008,chr5-105654507-105655008,Stable,Stable,Stable,27,Lrrc8c,-135119,,,,,,
8,121884173,121884674,chr8-121884173-121884674,Stable,Stable,Stable,27,Slc7a5,-3023,,,,,,
9,56200708,56201209,chr9-56200708-56201209,Stable,Stable,Stable,27,Pstpip1,-110746,,,,,,
10,96077457,96077958,chr10-96077457-96077958,Stable,Stable,Stable,27,Eea1,-136807,,,,,,
4,64029478,64029979,chr4-64029478-64029979,Stable,Stable,Stable,27,Tnc,-69693,,,,,,
5,105585916,105587078,chr5-105585916-105587078,Stable,Stable,Stable,27,Lrrc8c,-66528,,,,,,
9,89674065,89674566,chr9-89674065-89674566,Stable,Stable,Stable,27,Rasgrf1,235342,,,,,,
9,50856836,50857337,chr9-50856836-50857337,Stable,Stable,Stable,27,Layn,197303,,,,,,
10,81320331,81321297,chr10-81320331-81321297,Stable,Stable,Stable,27,Zbtb7a,-185111,,,,,,
14,21987734,21988515,chr14-21987734-21988515,Stable,Stable,Stable,27,Samd8,-237203,,,,,,
15,86085797,86086616,chr15-86085797-86086616,Stable,Stable,Stable,27,Cerk,52512,,,,,,
2,152766276,152766908,chr2-152766276-152766908,Stable,Stable,Stable,27,Cox4i2,-12103,,,,,,
12,24844132,24844633,chr12-24844132-24844633,Stable,Stable,Stable,27,Mboat2,-13253,,,,,,
2,152792454,152792955,chr2-152792454-152792955,Stable,Stable,Stable,27,Cox4i2,-38281,,,,,,
11,109485538,109486039,chr11-109485538-109486039,Stable,Stable,Stable,27,Gna13,-122707,,,,,,
3,90623348,90623849,chr3-90623348-90623849,Stable,Stable,Stable,27,S100a1,-112314,,,,,,
